07/06/1975	14:30	VfL Bochum	-	Kickers Offenbach	3:1 (1:1)	
	14:30	Eintracht Frankfurt	-	FC Schalke 04	2:1 (0:1)	
	14:30	MSV Duisburg	-	VfB Stuttgart	3:3 (0:1)	
	14:30	Fortuna Düsseldorf	-	Bayern München	6:5 (2:4)	
	14:30	Rot-Weiss Essen	-	Hertha BSC	2:1 (0:1)	
	14:30	TeBe Berlin	-	Wuppertaler SV	0:0 (0:0)	
	14:30	Hamburger SV	-	Werder Bremen	2:0 (2:0)	
	14:30	1. FC Kaiserslautern	-	1. FC Köln	1:1 (1:0)	
	14:30	Bor. Mönchengladbach	-	Eintracht Braunschweig	2:0 (0:0)	
1		Bor. Mönchengladbach	33	20	8	5	82:39	43	48:18
2		Eintracht Frankfurt	33	18	7	8	89:47	42	43:23
3		Hertha BSC	33	18	6	9	57:41	16	42:24
4		Hamburger SV	33	17	7	9	54:38	16	41:25
5		1. FC Köln	33	16	7	10	73:49	24	39:27
6		Fortuna Düsseldorf	33	15	9	9	63:53	10	39:27
7		Kickers Offenbach	33	17	4	12	70:59	11	38:28
8		FC Schalke 04	33	15	7	11	49:37	12	37:29
9		Eintracht Braunschweig	33	13	8	12	50:42	8	34:32
10		Bayern München	33	14	6	13	57:62	-5	34:32
11		VfL Bochum	33	14	5	14	51:49	2	33:33
12		Rot-Weiss Essen	33	10	12	11	54:65	-11	32:34
13		1. FC Kaiserslautern	33	13	4	16	53:52	1	30:36
14		MSV Duisburg	33	12	6	15	57:73	-16	30:36
15		Werder Bremen	33	9	7	17	44:65	-21	25:41
16		VfB Stuttgart	33	7	8	18	47:77	-30	22:44
17		TeBe Berlin	33	5	6	22	38:86	-48	16:50
18		Wuppertaler SV	33	2	7	24	29:83	-54	11:55
