30/10/2020	19:30	FC Schalke 04	-	VfB Stuttgart	1:1 (1:0)	
31/10/2020	14:30	Eintracht Frankfurt	-	Werder Bremen	1:1 (0:0)	
	14:30	1. FC Köln	-	Bayern München	1:2 (0:2)	
	14:30	FC Augsburg	-	1. FSV Mainz 05	3:1 (1:0)	
	14:30	Arminia Bielefeld	-	Borussia Dortmund	0:2 (0:0)	
	17:30	Bor. Mönchengladbach	-	RB Leipzig	1:0 (0:0)	
01/11/2020	14:30	SC Freiburg	-	Bayer Leverkusen	2:4 (1:2)	
	17:00	Hertha BSC	-	VfL Wolfsburg	1:1 (1:1)	
02/11/2020	19:30	1899 Hoffenheim	-	1. FC Union Berlin	1:3 (0:0)	
1		Bayern München	6	5	0	1	24:9	15	15
2		Borussia Dortmund	6	5	0	1	13:2	11	15
3		RB Leipzig	6	4	1	1	12:4	8	13
4		Bayer Leverkusen	6	3	3	0	10:5	5	12
5		Bor. Mönchengladbach	6	3	2	1	9:8	1	11
6		FC Augsburg	6	3	1	2	9:7	2	10
7		1. FC Union Berlin	6	2	3	1	11:7	4	9
		VfB Stuttgart	6	2	3	1	11:7	4	9
9		Werder Bremen	6	2	3	1	8:8	0	9
10		Eintracht Frankfurt	6	2	3	1	8:10	-2	9
11		VfL Wolfsburg	6	1	5	0	5:4	1	8
12		1899 Hoffenheim	6	2	1	3	10:10	0	7
13		SC Freiburg	6	1	3	2	8:13	-5	6
14		Hertha BSC	6	1	1	4	10:13	-3	4
15		Arminia Bielefeld	6	1	1	4	4:10	-6	4
16		1. FC Köln	6	0	2	4	6:11	-5	2
17		FC Schalke 04	6	0	2	4	3:20	-17	2
18		1. FSV Mainz 05	6	0	0	6	5:18	-13	0
