14/12/1985	14:30	VfB Stuttgart	-	Bayern München	0:0 (0:0)	
	14:30	Hannover 96	-	Werder Bremen	2:4 (2:1)	
	14:30	1. FC Saarbrücken	-	Bayer Leverkusen	3:1 (1:0)	
	14:30	Hamburger SV	-	Borussia Dortmund	3:0 (1:0)	
	14:30	1. FC Köln	-	1. FC Kaiserslautern	1:1 (1:1)	
	14:30	1. FC Nürnberg	-	Eintracht Frankfurt	4:1 (2:1)	
	14:30	Fortuna Düsseldorf	-	VfL Bochum	2:1 (0:1)	
	14:30	Bayer 05 Uerdingen	-	Waldhof Mannheim	1:0 (0:0)	
	14:30	FC Schalke 04	-	Bor. Mönchengladbach	2:2 (2:1)	
1		Werder Bremen	19	13	3	3	57:30	27	29:9
2		Bayern München	19	11	3	5	37:21	16	25:13
3		Bor. Mönchengladbach	19	9	7	3	41:26	15	25:13
4		Hamburger SV	19	11	3	5	32:17	15	25:13
5		Bayer Leverkusen	19	8	6	5	39:27	12	22:16
6		VfL Bochum	19	10	1	8	38:29	9	21:17
7		Waldhof Mannheim	19	8	4	7	30:25	5	20:18
8		VfB Stuttgart	19	7	5	7	31:31	0	19:19
9		Bayer 05 Uerdingen	19	7	5	7	28:45	-17	19:19
10		1. FC Köln	19	5	8	6	28:30	-2	18:20
11		FC Schalke 04	19	6	5	8	29:30	-1	17:21
12		1. FC Kaiserslautern	19	6	5	8	26:27	-1	17:21
13		Borussia Dortmund	19	6	4	9	29:42	-13	16:22
14		1. FC Saarbrücken	19	4	7	8	26:34	-8	15:23
15		Eintracht Frankfurt	19	3	9	7	21:33	-12	15:23
16		1. FC Nürnberg	19	6	2	11	29:34	-5	14:24
17		Hannover 96	19	5	4	10	31:53	-22	14:24
18		Fortuna Düsseldorf	19	4	3	12	28:46	-18	11:27
