08/09/1989	19:00	Bor. Mönchengladbach	-	Fortuna Düsseldorf	3:1 (1:0)	
09/09/1989	14:30	Hamburger SV	-	Bayer Leverkusen	0:1 (0:1)	
	14:30	1. FC Köln	-	Werder Bremen	4:2 (2:0)	
	14:30	Karlsruher SC	-	Borussia Dortmund	2:1 (0:0)	
	14:30	FC 08 Homburg	-	1. FC Nürnberg	0:1 (0:0)	
	14:30	VfB Stuttgart	-	Bayer 05 Uerdingen	1:0 (1:0)	
	14:30	VfL Bochum	-	1. FC Kaiserslautern	2:0 (0:0)	
	14:30	Eintracht Frankfurt	-	Bayern München	1:2 (0:1)	
	14:30	Waldhof Mannheim	-	FC St. Pauli	0:1 (0:0)	
1		Bayern München	8	5	2	1	18:8	10	12:4
2		1. FC Köln	8	4	3	1	15:12	3	11:5
3		Eintracht Frankfurt	8	4	2	2	15:9	6	10:6
4		1. FC Nürnberg	8	4	2	2	13:8	5	10:6
5		Bayer Leverkusen	8	3	4	1	10:6	4	10:6
6		Werder Bremen	8	2	5	1	12:8	4	9:7
7		Borussia Dortmund	8	4	1	3	10:7	3	9:7
8		Bayer 05 Uerdingen	8	3	2	3	15:10	5	8:8
9		Bor. Mönchengladbach	8	2	4	2	8:6	2	8:8
10		VfB Stuttgart	8	3	2	3	7:8	-1	8:8
11		VfL Bochum	8	3	1	4	12:14	-2	7:9
12		1. FC Kaiserslautern	8	3	1	4	14:17	-3	7:9
13		Waldhof Mannheim	8	3	1	4	9:13	-4	7:9
14		FC St. Pauli	8	1	4	3	5:10	-5	6:10
15		Hamburger SV	8	2	2	4	9:15	-6	6:10
16		Karlsruher SC	8	1	4	3	7:16	-9	6:10
17		Fortuna Düsseldorf	8	1	3	4	11:16	-5	5:11
18		FC 08 Homburg	8	1	3	4	6:13	-7	5:11
