21/09/1976	19:00	Hertha BSC	-	Werder Bremen	2:1 (1:0)	
24/09/1976	19:00	Bor. Mönchengladbach	-	Rot-Weiss Essen	6:0 (3:0)	
	19:00	MSV Duisburg	-	1. FC Kaiserslautern	1:0 (0:0)	
	19:00	Hamburger SV	-	Eintracht Braunschweig	0:2 (0:0)	
25/09/1976	14:30	FC Schalke 04	-	TeBe Berlin	5:4 (3:1)	
	14:30	VfL Bochum	-	Borussia Dortmund	2:1 (2:0)	
	14:30	Bayern München	-	1. FC Köln	4:1 (2:0)	
	14:30	Karlsruher SC	-	Eintracht Frankfurt	2:0 (1:0)	
	14:30	1. FC Saarbrücken	-	Fortuna Düsseldorf	0:0 (0:0)	
1		Bor. Mönchengladbach	7	5	2	0	17:5	12	12:2
2		Eintracht Braunschweig	7	5	1	1	14:8	6	11:3
3		Bayern München	7	4	2	1	26:15	11	10:4
4		1. FC Köln	7	5	0	2	17:9	8	10:4
5		Hertha BSC	7	3	2	2	10:6	4	8:6
6		MSV Duisburg	7	2	4	1	11:8	3	8:6
7		Borussia Dortmund	7	3	2	2	10:9	1	8:6
8		FC Schalke 04	7	4	0	3	16:16	0	8:6
9		VfL Bochum	7	4	0	3	13:14	-1	8:6
10		Hamburger SV	7	3	1	3	11:12	-1	7:7
11		Eintracht Frankfurt	7	3	0	4	17:15	2	6:8
12		Karlsruher SC	7	2	2	3	8:10	-2	6:8
13		1. FC Saarbrücken	7	2	1	4	6:7	-1	5:9
14		1. FC Kaiserslautern	7	2	1	4	6:8	-2	5:9
15		TeBe Berlin	7	2	1	4	15:30	-15	5:9
16		Werder Bremen	7	0	3	4	9:15	-6	3:11
17		Fortuna Düsseldorf	7	1	1	5	8:14	-6	3:11
18		Rot-Weiss Essen	7	1	1	5	7:20	-13	3:11
