14/10/1994	18:30	SC Freiburg	-	Hamburger SV	3:0 (2:0)	
	19:00	VfL Bochum	-	TSV 1860 München	2:2 (1:0)	
15/10/1994	14:30	Dynamo Dresden	-	1. FC Kaiserslautern	1:0 (1:0)	
	14:30	Bayern München	-	Eintracht Frankfurt	3:3 (1:1)	
	14:30	Karlsruher SC	-	Borussia Dortmund	0:0 (0:0)	
	14:30	FC Schalke 04	-	VfB Stuttgart	1:1 (1:1)	
	14:30	Bor. Mönchengladbach	-	MSV Duisburg	1:0 (1:0)	
	14:30	Werder Bremen	-	1. FC Köln	2:2 (1:0)	
	14:30	Bayer Leverkusen	-	Bayer 05 Uerdingen	1:1 (1:1)	
1		Borussia Dortmund	9	6	2	1	25:10	15	14:4
2		Werder Bremen	9	6	2	1	18:11	7	14:4
3		SC Freiburg	9	5	2	2	19:11	8	12:6
4		Bayern München	9	4	4	1	20:14	6	12:6
5		Hamburger SV	9	5	2	2	15:10	5	12:6
6		Karlsruher SC	9	4	3	2	19:14	5	11:7
7		1. FC Kaiserslautern	9	4	3	2	16:12	4	11:7
8		Bayer Leverkusen	9	3	4	2	19:13	6	10:8
9		Bor. Mönchengladbach	9	3	4	2	17:12	5	10:8
10		VfB Stuttgart	9	4	2	3	17:17	0	10:8
11		FC Schalke 04	9	2	4	3	11:12	-1	8:10
12		Dynamo Dresden	9	3	2	4	11:14	-3	8:10
13		Eintracht Frankfurt	9	2	4	3	10:16	-6	8:10
14		Bayer 05 Uerdingen	9	1	4	4	8:13	-5	6:12
15		1. FC Köln	9	1	4	4	14:21	-7	6:12
16		VfL Bochum	9	2	1	6	10:24	-14	5:13
17		TSV 1860 München	9	0	3	6	7:19	-12	3:15
18		MSV Duisburg	9	0	2	7	7:20	-13	2:16
