23/02/1973	19:00	MSV Duisburg	-	1. FC Kaiserslautern	3:4 (1:3)	
	19:00	Bor. Mönchengladbach	-	VfL Bochum	6:0 (2:0)	
24/02/1973	14:30	Eintracht Braunschweig	-	1. FC Köln	2:0 (0:0)	
	14:30	Hertha BSC	-	Werder Bremen	2:1 (0:0)	
	14:30	Wuppertaler SV	-	Rot-Weiß Oberhausen	3:1 (1:1)	
	14:30	Eintracht Frankfurt	-	Kickers Offenbach	0:3 (0:1)	
	14:30	VfB Stuttgart	-	Fortuna Düsseldorf	2:2 (2:1)	
	14:30	FC Schalke 04	-	Bayern München	1:1 (0:0)	
	14:30	Hamburger SV	-	Hannover 96	2:0 (2:0)	
1		Bayern München	23	17	2	4	63:22	41	36:10
2		Fortuna Düsseldorf	23	11	8	4	49:35	14	30:16
3		Bor. Mönchengladbach	23	13	3	7	60:42	18	29:17
4		Wuppertaler SV	23	10	8	5	42:28	14	28:18
5		1. FC Köln	23	11	6	6	46:33	13	28:18
6		MSV Duisburg	23	9	8	6	42:32	10	26:20
7		Kickers Offenbach	23	10	6	7	43:38	5	26:20
8		VfB Stuttgart	23	11	2	10	45:41	4	24:22
9		1. FC Kaiserslautern	23	8	8	7	38:40	-2	24:22
10		Eintracht Frankfurt	23	10	3	10	39:36	3	23:23
11		VfL Bochum	23	8	5	10	30:45	-15	21:25
12		Werder Bremen	23	7	6	10	29:33	-4	20:26
13		Hertha BSC	23	7	5	11	33:49	-16	19:27
14		Eintracht Braunschweig	23	7	4	12	24:38	-14	18:28
15		FC Schalke 04	23	6	5	12	30:43	-13	17:29
16		Hannover 96	23	6	5	12	30:47	-17	17:29
17		Hamburger SV	23	5	5	13	31:45	-14	15:31
18		Rot-Weiß Oberhausen	23	5	3	15	30:57	-27	13:33
