26/09/2008	19:30	1. FC Köln	-	FC Schalke 04	1:0 (1:0)	
27/09/2008	14:30	Werder Bremen	-	1899 Hoffenheim	5:4 (4:2)	
	14:30	Hamburger SV	-	Bor. Mönchengladbach	1:0 (1:0)	
	14:30	Hannover 96	-	Bayern München	1:0 (1:0)	
	14:30	Hertha BSC	-	Energie Cottbus	0:1 (0:1)	
	14:30	VfL Bochum	-	Bayer Leverkusen	2:3 (0:2)	
	14:30	Borussia Dortmund	-	VfB Stuttgart	3:0 (2:0)	
28/09/2008	16:00	Eintracht Frankfurt	-	Arminia Bielefeld	1:1 (0:1)	
	16:00	Karlsruher SC	-	VfL Wolfsburg	2:1 (0:0)	
1		Hamburger SV	6	4	1	1	12:10	2	13
2		Bayer Leverkusen	6	4	0	2	18:10	8	12
3		Werder Bremen	6	3	2	1	18:12	6	11
4		FC Schalke 04	6	3	2	1	9:5	4	11
5		Borussia Dortmund	6	3	2	1	12:10	2	11
6		1899 Hoffenheim	6	3	1	2	14:11	3	10
7		VfB Stuttgart	6	3	1	2	8:7	1	10
8		VfL Wolfsburg	6	2	3	1	12:9	3	9
9		Bayern München	6	2	2	2	12:10	2	8
10		Hertha BSC	6	2	2	2	7:8	-1	8
11		1. FC Köln	6	2	1	3	5:8	-3	7
12		Hannover 96	6	2	1	3	6:10	-4	7
13		Arminia Bielefeld	6	1	3	2	8:10	-2	6
14		Eintracht Frankfurt	6	1	3	2	6:8	-2	6
15		Karlsruher SC	6	2	0	4	6:10	-4	6
16		VfL Bochum	6	1	2	3	7:8	-1	5
17		Energie Cottbus	6	1	2	3	2:8	-6	5
18		Bor. Mönchengladbach	6	1	0	5	5:13	-8	3
