02/09/1983	19:00	1. FC Kaiserslautern	-	SV Bayer 04 Leverkusen	3:0 (3:0)	
03/09/1983	14:30	Hamburger SV	-	Arminia Bielefeld	2:0 (1:0)	
	14:30	Eintracht Frankfurt	-	Fortuna Düsseldorf	3:0 (1:0)	
	14:30	1. FC Nürnberg	-	Kickers Offenbach	4:0 (2:0)	
	14:30	Bayern München	-	Werder Bremen	0:0 (0:0)	
	14:30	1. FC Köln	-	Eintracht Braunschweig	2:1 (1:0)	
	14:30	Borussia Dortmund	-	Bayer 05 Uerdingen	2:1 (2:0)	
	14:30	VfB Stuttgart	-	VfL Bochum	4:2 (0:1)	
	19:00	Bor. Mönchengladbach	-	Waldhof Mannheim	3:0 (1:0)	
1		VfB Stuttgart	5	3	2	0	12:4	8	8:2
2		Bayern München	5	3	2	0	9:5	4	8:2
3		Bayer 05 Uerdingen	5	3	1	1	15:9	6	7:3
4		Hamburger SV	5	3	1	1	9:7	2	7:3
5		Fortuna Düsseldorf	5	2	2	1	6:6	0	6:4
6		Bor. Mönchengladbach	5	2	1	2	11:9	2	5:5
7		SV Bayer 04 Leverkusen	5	2	1	2	8:7	1	5:5
8		Werder Bremen	5	2	1	2	7:7	0	5:5
9		VfL Bochum	5	2	1	2	11:13	-2	5:5
10		1. FC Kaiserslautern	5	1	2	2	10:10	0	4:6
11		1. FC Nürnberg	5	2	0	3	9:9	0	4:6
12		Eintracht Frankfurt	5	1	2	2	10:11	-1	4:6
13		Waldhof Mannheim	5	1	2	2	7:9	-2	4:6
14		1. FC Köln	5	2	0	3	5:7	-2	4:6
15		Eintracht Braunschweig	5	2	0	3	8:11	-3	4:6
16		Borussia Dortmund	5	1	2	2	7:10	-3	4:6
17		Arminia Bielefeld	5	2	0	3	6:10	-4	4:6
18		Kickers Offenbach	5	1	0	4	6:12	-6	2:8
