25/09/1971	14:30	1. FC Kaiserslautern	-	MSV Duisburg	1:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	Hamburger SV	1:0 (0:0)	
	14:30	VfL Bochum	-	Bayern München	0:2 (0:1)	
	14:30	Rot-Weiß Oberhausen	-	1. FC Köln	1:1 (0:1)	
	14:30	Eintracht Braunschweig	-	Eintracht Frankfurt	2:0 (0:0)	
	14:30	Arminia Bielefeld	-	Hannover 96	1:0 (0:0)	
	14:30	Hertha BSC	-	Borussia Dortmund	2:1 (0:1)	
	14:30	Werder Bremen	-	VfB Stuttgart	2:3 (0:2)	
	14:30	Fortuna Düsseldorf	-	FC Schalke 04	0:2 (0:0)	
1		FC Schalke 04	8	7	0	1	19:5	14	14:2
2		Bayern München	8	5	3	0	17:6	11	13:3
3		Bor. Mönchengladbach	8	5	1	2	16:5	11	11:5
4		VfB Stuttgart	8	4	3	1	14:8	6	11:5
5		1. FC Kaiserslautern	8	4	2	2	12:10	2	10:6
6		Hertha BSC	8	3	4	1	10:10	0	10:6
7		Werder Bremen	8	3	2	3	15:12	3	8:8
8		Fortuna Düsseldorf	8	3	2	3	6:7	-1	8:8
9		1. FC Köln	8	2	4	2	11:13	-2	8:8
10		Hamburger SV	8	2	3	3	11:7	4	7:9
11		Eintracht Braunschweig	8	2	3	3	8:9	-1	7:9
12		Eintracht Frankfurt	8	2	2	4	11:14	-3	6:10
13		MSV Duisburg	8	2	2	4	4:10	-6	6:10
14		VfL Bochum	8	3	0	5	9:16	-7	6:10
15		Borussia Dortmund	8	2	1	5	9:14	-5	5:11
16		Rot-Weiß Oberhausen	8	1	3	4	6:11	-5	5:11
17		Hannover 96	8	1	1	6	4:17	-13	3:13
18		Arminia Bielefeld	8	2	2	4	0:0	26	-13:-39
