08/10/1993	19:00	Karlsruher SC	-	Bayer Leverkusen	2:0 (2:0)	
	19:00	1. FC Nürnberg	-	Dynamo Dresden	3:0 (2:0)	
	19:00	Werder Bremen	-	Borussia Dortmund	4:0 (0:0)	
09/10/1993	14:30	Bor. Mönchengladbach	-	MSV Duisburg	4:1 (3:0)	
	14:30	1. FC Köln	-	Bayern München	0:4 (0:1)	
	14:30	Hamburger SV	-	SG Wattenscheid 09	2:1 (2:1)	
	14:30	FC Schalke 04	-	SC Freiburg	1:3 (0:1)	
	14:30	1. FC Kaiserslautern	-	VfB Stuttgart	5:0 (3:0)	
	14:30	Eintracht Frankfurt	-	VfB Leipzig	2:1 (1:0)	
1		Eintracht Frankfurt	11	9	2	0	30:10	20	20:2
2		Werder Bremen	11	7	3	1	24:12	12	17:5
3		Hamburger SV	11	7	1	3	22:16	6	15:7
4		Bayern München	11	5	4	2	28:12	16	14:8
5		1. FC Kaiserslautern	11	6	2	3	24:15	9	14:8
6		MSV Duisburg	11	4	6	1	19:14	5	14:8
7		Bayer Leverkusen	11	5	3	3	21:17	4	13:9
8		Borussia Dortmund	11	4	3	4	17:17	0	11:11
9		Karlsruher SC	11	3	4	4	13:15	-2	10:12
10		1. FC Köln	11	4	2	5	11:14	-3	10:12
11		Bor. Mönchengladbach	11	3	3	5	18:22	-4	9:13
12		VfB Stuttgart	11	2	5	4	16:24	-8	9:13
13		1. FC Nürnberg	11	3	2	6	13:24	-11	8:14
14		SC Freiburg	11	2	3	6	20:25	-5	7:15
15		VfB Leipzig	11	1	5	5	10:20	-10	7:15
16		SG Wattenscheid 09	11	1	4	6	13:20	-7	6:16
17		Dynamo Dresden	11	3	3	5	13:23	-10	5:17
18		FC Schalke 04	11	1	3	7	9:21	-12	5:17
