01/04/2022	19:30	1. FC Union Berlin	-	1. FC Köln	1:0 (0:0)	
02/04/2022	14:30	SC Freiburg	-	Bayern München	1:4 (0:0)	
	14:30	Arminia Bielefeld	-	VfB Stuttgart	1:1 (0:1)	
	14:30	Bayer Leverkusen	-	Hertha BSC	2:1 (2:1)	
	14:30	1899 Hoffenheim	-	VfL Bochum	1:2 (0:1)	
	14:30	Eintracht Frankfurt	-	SpVgg Greuther Fürth	0:0 (0:0)	
	17:30	Borussia Dortmund	-	RB Leipzig	1:4 (0:2)	
03/04/2022	14:30	FC Augsburg	-	VfL Wolfsburg	3:0 (1:0)	
	16:30	Bor. Mönchengladbach	-	1. FSV Mainz 05	1:1 (1:0)	
1		Bayern München	28	21	3	4	85:29	56	66
2		Borussia Dortmund	28	18	3	7	68:42	26	57
3		Bayer Leverkusen	28	15	6	7	68:42	26	51
4		RB Leipzig	28	14	6	8	61:31	30	48
5		SC Freiburg	28	12	9	7	44:33	11	45
6		1899 Hoffenheim	28	13	5	10	50:42	8	44
7		1. FC Union Berlin	28	11	8	9	34:38	-4	41
8		1. FC Köln	28	10	10	8	38:41	-3	40
9		Eintracht Frankfurt	28	10	9	9	39:38	1	39
10		1. FSV Mainz 05	28	11	5	12	41:33	8	38
11		VfL Bochum	28	10	5	13	30:40	-10	35
12		Bor. Mönchengladbach	28	9	7	12	39:52	-13	34
13		FC Augsburg	28	8	8	12	34:45	-11	32
14		VfL Wolfsburg	28	9	4	15	29:45	-16	31
15		VfB Stuttgart	28	6	9	13	36:51	-15	27
16		Arminia Bielefeld	28	5	11	12	23:39	-16	26
17		Hertha BSC	28	7	5	16	30:62	-32	26
18		SpVgg Greuther Fürth	28	3	7	18	24:70	-46	16
