30/04/1993	19:00	Bayern München	-	VfB Stuttgart	5:3 (2:2)	
	19:00	Borussia Dortmund	-	1. FC Saarbrücken	3:0 (2:0)	
	19:00	Eintracht Frankfurt	-	Karlsruher SC	4:1 (3:0)	
01/05/1993	14:30	Hamburger SV	-	Bor. Mönchengladbach	0:2 (0:1)	
	14:30	Bayer 05 Uerdingen	-	FC Schalke 04	4:2 (2:0)	
	14:30	1. FC Kaiserslautern	-	VfL Bochum	3:1 (3:0)	
	14:30	Dynamo Dresden	-	Bayer Leverkusen	2:0 (1:0)	
	14:30	1. FC Köln	-	1. FC Nürnberg	2:0 (0:0)	
	14:30	SG Wattenscheid 09	-	Werder Bremen	2:2 (1:1)	
1		Bayern München	29	16	9	4	62:36	26	41:17
2		Werder Bremen	29	15	10	4	49:27	22	40:18
3		Borussia Dortmund	29	17	5	7	58:32	26	39:19
4		Eintracht Frankfurt	29	13	12	4	51:32	19	38:20
5		Bayer Leverkusen	29	10	12	7	51:39	12	32:26
6		Karlsruher SC	29	10	11	8	48:49	-1	31:27
7		1. FC Kaiserslautern	29	11	8	10	44:30	14	30:28
8		Bor. Mönchengladbach	29	10	9	10	48:50	-2	29:29
9		VfB Stuttgart	29	8	12	9	41:43	-2	28:30
10		FC Schalke 04	29	8	11	10	29:38	-9	27:31
11		Hamburger SV	29	6	14	9	35:35	0	26:32
12		SG Wattenscheid 09	29	9	8	12	39:54	-15	26:32
13		Dynamo Dresden	29	7	11	11	30:41	-11	25:33
14		1. FC Nürnberg	29	9	7	13	23:38	-15	25:33
15		1. FC Saarbrücken	29	5	13	11	35:53	-18	23:35
16		1. FC Köln	29	10	2	17	37:47	-10	22:36
17		VfL Bochum	29	6	8	15	40:48	-8	20:38
18		Bayer 05 Uerdingen	29	6	8	15	31:59	-28	20:38
