22/11/2014	14:30	Bayern München	-	1899 Hoffenheim	4:0 (2:0)	
	14:30	FC Schalke 04	-	VfL Wolfsburg	3:2 (3:1)	
	14:30	Bor. Mönchengladbach	-	Eintracht Frankfurt	1:3 (1:0)	
	14:30	1. FSV Mainz 05	-	SC Freiburg	2:2 (1:1)	
	14:30	Hannover 96	-	Bayer Leverkusen	1:3 (0:0)	
	14:30	SC Paderborn 07	-	Borussia Dortmund	2:2 (0:2)	
	17:30	1. FC Köln	-	Hertha BSC	1:2 (0:1)	
23/11/2014	14:30	Hamburger SV	-	Werder Bremen	2:0 (0:0)	
	16:30	VfB Stuttgart	-	FC Augsburg	0:1 (0:0)	
1		Bayern München	12	9	3	0	31:3	28	30
2		VfL Wolfsburg	12	7	2	3	24:12	12	23
3		Bor. Mönchengladbach	12	5	5	2	16:9	7	20
4		Bayer Leverkusen	12	5	5	2	20:16	4	20
5		Hannover 96	12	6	1	5	10:14	-4	19
6		FC Augsburg	12	6	0	6	15:12	3	18
7		FC Schalke 04	12	5	2	5	17:17	0	17
8		1899 Hoffenheim	12	4	5	3	17:18	-1	17
9		1. FSV Mainz 05	12	3	7	2	15:14	1	16
10		SC Paderborn 07	12	4	4	4	18:18	0	16
11		1. FC Köln	12	4	3	5	12:13	-1	15
12		Eintracht Frankfurt	12	4	3	5	20:24	-4	15
13		Hertha BSC	12	4	2	6	17:22	-5	14
14		SC Freiburg	12	2	6	4	13:16	-3	12
15		Hamburger SV	12	3	3	6	6:14	-8	12
16		Borussia Dortmund	12	3	2	7	14:19	-5	11
17		Werder Bremen	12	2	4	6	14:26	-12	10
18		VfB Stuttgart	12	2	3	7	14:26	-12	9
