29/04/2016	19:30	FC Augsburg	-	1. FC Köln	0:0 (0:0)	
30/04/2016	14:30	Hannover 96	-	FC Schalke 04	1:3 (1:2)	
	14:30	Bayern München	-	Bor. Mönchengladbach	1:1 (1:0)	
	14:30	Borussia Dortmund	-	VfL Wolfsburg	5:1 (2:0)	
	14:30	1. FSV Mainz 05	-	Hamburger SV	0:0 (0:0)	
	14:30	SV Darmstadt 98	-	Eintracht Frankfurt	1:2 (1:0)	
	14:30	1899 Hoffenheim	-	FC Ingolstadt 04	2:1 (1:1)	
	17:30	Bayer Leverkusen	-	Hertha BSC	2:1 (2:1)	
02/05/2016	19:15	Werder Bremen	-	VfB Stuttgart	6:2 (3:1)	
1		Bayern München	32	26	4	2	75:15	60	82
2		Borussia Dortmund	32	24	5	3	80:31	49	77
3		Bayer Leverkusen	32	17	6	9	52:36	16	57
4		Bor. Mönchengladbach	32	15	4	13	63:49	14	49
5		Hertha BSC	32	14	7	11	41:40	1	49
6		FC Schalke 04	32	14	6	12	46:47	-1	48
7		1. FSV Mainz 05	32	13	7	12	43:41	2	46
8		1. FC Köln	32	10	11	11	36:40	-4	41
9		FC Ingolstadt 04	32	10	10	12	30:37	-7	40
10		VfL Wolfsburg	32	10	9	13	43:48	-5	39
11		Hamburger SV	32	10	8	14	37:44	-7	38
12		FC Augsburg	32	9	10	13	40:48	-8	37
13		1899 Hoffenheim	32	9	10	13	38:49	-11	37
14		SV Darmstadt 98	32	8	11	13	36:50	-14	35
15		Werder Bremen	32	9	7	16	49:65	-16	34
16		Eintracht Frankfurt	32	8	9	15	33:51	-18	33
17		VfB Stuttgart	32	9	6	17	48:69	-21	33
18		Hannover 96	32	6	4	22	29:59	-30	22
