07/11/1969	19:00	TSV 1860 München	-	1. FC Kaiserslautern	0:1 (0:1)	
	19:00	MSV Duisburg	-	Borussia Dortmund	0:1 (0:0)	
08/11/1969	14:30	Hannover 96	-	Rot-Weiß Oberhausen	2:1 (2:0)	
	14:30	Werder Bremen	-	Eintracht Braunschweig	0:1 (0:0)	
	14:30	Rot-Weiss Essen	-	Hamburger SV	2:2 (2:0)	
	14:30	1. FC Köln	-	FC Schalke 04	8:0 (3:0)	
	14:30	Alemannia Aachen	-	Eintracht Frankfurt	2:1 (0:0)	
	14:30	Hertha BSC	-	Bor. Mönchengladbach	1:1 (0:0)	
	14:30	VfB Stuttgart	-	Bayern München	2:3 (0:2)	
1		1. FC Köln	12	8	1	3	33:12	21	17:7
2		Bayern München	12	8	1	3	29:13	16	17:7
3		Bor. Mönchengladbach	12	7	3	2	22:11	11	17:7
4		Hertha BSC	12	7	1	4	19:16	3	15:9
5		Borussia Dortmund	12	6	2	4	21:18	3	14:10
6		Rot-Weiß Oberhausen	12	6	1	5	22:16	6	13:11
7		Hamburger SV	12	5	3	4	22:18	4	13:11
8		VfB Stuttgart	12	5	3	4	25:25	0	13:11
9		FC Schalke 04	12	5	3	4	16:19	-3	13:11
10		Hannover 96	12	5	2	5	20:19	1	12:12
11		Eintracht Frankfurt	12	5	1	6	18:21	-3	11:13
12		Rot-Weiss Essen	12	3	5	4	16:19	-3	11:13
13		MSV Duisburg	12	4	3	5	15:21	-6	11:13
14		1. FC Kaiserslautern	12	3	4	5	12:17	-5	10:14
15		Eintracht Braunschweig	12	2	5	5	12:21	-9	9:15
16		Alemannia Aachen	12	3	2	7	13:26	-13	8:16
17		Werder Bremen	12	2	3	7	13:21	-8	7:17
18		TSV 1860 München	12	2	1	9	8:23	-15	5:19
