27/08/2005	14:30	Hamburger SV	-	Hannover 96	1:1 (1:1)	
	14:30	1. FC Köln	-	1. FC Kaiserslautern	2:3 (0:1)	
	14:30	FC Schalke 04	-	Bor. Mönchengladbach	1:1 (0:1)	
	14:30	VfL Wolfsburg	-	Bayer Leverkusen	2:1 (1:1)	
	14:30	Bayern München	-	Hertha BSC	3:0 (0:0)	
	14:30	Eintracht Frankfurt	-	1. FC Nürnberg	1:0 (0:0)	
	14:30	Werder Bremen	-	VfB Stuttgart	1:1 (1:0)	
28/08/2005	16:30	MSV Duisburg	-	Borussia Dortmund	1:1 (0:0)	
	16:30	Arminia Bielefeld	-	1. FSV Mainz 05	2:0 (2:0)	
1		Bayern München	3	3	0	0	11:2	9	9
2		Werder Bremen	3	2	1	0	8:3	5	7
3		Hamburger SV	3	2	1	0	6:1	5	7
4		FC Schalke 04	3	2	1	0	5:3	2	7
5		1. FC Kaiserslautern	3	2	0	1	9:7	2	6
6		1. FC Köln	3	2	0	1	6:5	1	6
7		VfL Wolfsburg	3	1	2	0	5:4	1	5
8		Hertha BSC	3	1	1	1	4:5	-1	4
9		Hannover 96	3	0	3	0	4:4	0	3
10		Bayer Leverkusen	3	1	0	2	7:8	-1	3
11		Arminia Bielefeld	3	1	0	2	4:7	-3	3
12		Eintracht Frankfurt	3	1	0	2	2:6	-4	3
13		Borussia Dortmund	3	0	2	1	4:5	-1	2
		VfB Stuttgart	3	0	2	1	4:5	-1	2
15		MSV Duisburg	3	0	2	1	5:7	-2	2
16		Bor. Mönchengladbach	3	0	2	1	2:5	-3	2
17		1. FC Nürnberg	3	0	1	2	1:5	-4	1
18		1. FSV Mainz 05	3	0	0	3	0:5	-5	0
