30/04/1966	15:00	Borussia Dortmund	-	1. FC Köln	3:2 (2:0)	
	15:00	Bayern München	-	VfB Stuttgart	0:1 (0:1)	
	15:00	Hamburger SV	-	Meidericher SV	2:0 (0:0)	
	15:00	Hannover 96	-	FC Schalke 04	0:3 (0:1)	
	15:00	1. FC Nürnberg	-	1. FC Kaiserslautern	1:1 (0:1)	
	15:00	Borussia Neunkirchen	-	Eintracht Braunschweig	1:0 (1:0)	
	15:00	Bor. Mönchengladbach	-	Werder Bremen	0:7 (0:1)	
	15:00	Karlsruher SC	-	TSV 1860 München	1:1 (1:0)	
	15:00	Tasmania 1900 Berlin	-	Frankfurter SG Eintracht	0:3 (0:1)	
1		Borussia Dortmund	31	19	9	3	69:29	40	47:15
2		TSV 1860 München	31	19	8	4	74:36	38	46:16
3		Bayern München	31	20	5	6	68:32	36	45:17
4		Werder Bremen	31	19	2	10	71:38	33	40:22
5		1. FC Köln	31	16	6	9	63:38	25	38:24
6		1. FC Nürnberg	31	13	11	7	49:39	10	37:25
7		Meidericher SV	31	14	6	11	66:41	25	34:28
8		Hamburger SV	31	13	7	11	61:43	18	33:29
9		Frankfurter SG Eintracht	31	13	6	12	57:44	13	32:30
10		Eintracht Braunschweig	31	9	11	11	41:46	-5	29:33
11		VfB Stuttgart	31	11	6	14	35:43	-8	28:34
12		Bor. Mönchengladbach	31	9	9	13	52:62	-10	27:35
13		Hannover 96	31	10	6	15	52:52	0	26:36
14		Karlsruher SC	31	9	6	16	34:65	-31	24:38
15		1. FC Kaiserslautern	31	7	9	15	37:58	-21	23:39
16		FC Schalke 04	31	8	7	16	25:52	-27	23:39
17		Borussia Neunkirchen	31	8	4	19	30:78	-48	20:42
18		Tasmania 1900 Berlin	31	1	4	26	12:100	-88	6:56
