15/08/1989	19:00	FC 08 Homburg	-	Bayer Leverkusen	2:1 (1:0)	
	19:00	Bor. Mönchengladbach	-	FC St. Pauli	4:1 (0:0)	
	19:00	1. FC Nürnberg	-	Werder Bremen	1:1 (1:1)	
	19:00	Waldhof Mannheim	-	Bayer 05 Uerdingen	1:1 (0:0)	
16/08/1989	19:00	Hamburger SV	-	VfB Stuttgart	1:0 (0:0)	
	19:00	1. FC Köln	-	1. FC Kaiserslautern	4:1 (0:0)	
	19:00	Karlsruher SC	-	Bayern München	3:3 (2:3)	
	19:00	Borussia Dortmund	-	Fortuna Düsseldorf	1:0 (0:0)	
	19:00	Eintracht Frankfurt	-	VfL Bochum	4:0 (2:0)	
1		Eintracht Frankfurt	4	3	1	0	10:3	7	7:1
2		1. FC Köln	4	3	1	0	8:3	5	7:1
3		Bayern München	4	2	2	0	7:5	2	6:2
4		1. FC Kaiserslautern	4	2	1	1	10:8	2	5:3
5		Werder Bremen	4	1	3	0	5:3	2	5:3
6		VfB Stuttgart	4	2	1	1	3:1	2	5:3
7		Bayer 05 Uerdingen	4	1	2	1	6:4	2	4:4
8		Bor. Mönchengladbach	4	1	2	1	5:3	2	4:4
9		1. FC Nürnberg	4	1	2	1	6:6	0	4:4
10		Bayer Leverkusen	4	1	2	1	4:4	0	4:4
		Borussia Dortmund	4	2	0	2	4:4	0	4:4
12		Hamburger SV	4	1	2	1	4:5	-1	4:4
13		Waldhof Mannheim	4	1	1	2	5:7	-2	3:5
14		FC 08 Homburg	4	1	1	2	4:7	-3	3:5
15		Fortuna Düsseldorf	4	0	2	2	4:6	-2	2:6
16		VfL Bochum	4	1	0	3	5:9	-4	2:6
17		Karlsruher SC	4	0	2	2	4:10	-6	2:6
18		FC St. Pauli	4	0	1	3	2:8	-6	1:7
