24/10/1975	19:00	VfL Bochum	-	Rot-Weiss Essen	2:1 (0:0)	
25/10/1975	13:30	Bayer 05 Uerdingen	-	FC Schalke 04	3:2 (1:0)	
	14:30	Bayern München	-	Hamburger SV	1:0 (1:0)	
	14:30	Eintracht Braunschweig	-	Hannover 96	3:2 (2:1)	
	14:30	Werder Bremen	-	Kickers Offenbach	3:1 (1:1)	
	14:30	Fortuna Düsseldorf	-	1. FC Köln	0:0 (0:0)	
	14:30	Hertha BSC	-	1. FC Kaiserslautern	3:0 (1:0)	
	14:30	Eintracht Frankfurt	-	MSV Duisburg	1:1 (1:0)	
26/10/1975	14:30	Karlsruher SC	-	Bor. Mönchengladbach	2:4 (1:2)	
1		Eintracht Braunschweig	11	6	4	1	23:14	9	16:6
2		Bor. Mönchengladbach	11	5	5	1	22:12	10	15:7
3		Bayern München	11	6	2	3	24:14	10	14:8
4		Hertha BSC	11	6	1	4	28:17	11	13:9
5		Hamburger SV	11	5	3	3	21:11	10	13:9
6		Werder Bremen	11	6	0	5	22:20	2	12:10
7		1. FC Köln	11	3	5	3	15:14	1	11:11
8		Karlsruher SC	11	4	3	4	14:13	1	11:11
9		Fortuna Düsseldorf	11	4	3	4	14:19	-5	11:11
10		FC Schalke 04	11	3	4	4	24:20	4	10:12
11		Rot-Weiss Essen	11	4	2	5	21:21	0	10:12
12		VfL Bochum	11	3	4	4	13:14	-1	10:12
13		Eintracht Frankfurt	11	3	4	4	16:18	-2	10:12
14		1. FC Kaiserslautern	11	3	4	4	14:21	-7	10:12
15		Bayer 05 Uerdingen	11	3	3	5	10:18	-8	9:13
16		MSV Duisburg	11	2	4	5	20:29	-9	8:14
17		Kickers Offenbach	11	3	2	6	15:32	-17	8:14
18		Hannover 96	11	2	3	6	18:27	-9	7:15
