29/10/1993	19:00	Borussia Dortmund	-	Bor. Mönchengladbach	3:0 (1:0)	
	19:00	Dynamo Dresden	-	SC Freiburg	1:2 (0:1)	
30/10/1993	14:30	VfB Stuttgart	-	FC Schalke 04	3:0 (1:0)	
	14:30	Bayer Leverkusen	-	Werder Bremen	2:2 (1:2)	
	14:30	Hamburger SV	-	1. FC Köln	2:4 (0:3)	
	14:30	SG Wattenscheid 09	-	Eintracht Frankfurt	0:0 (0:0)	
	14:30	Bayern München	-	1. FC Kaiserslautern	4:0 (2:0)	
	14:30	MSV Duisburg	-	1. FC Nürnberg	1:0 (1:0)	
	14:30	VfB Leipzig	-	Karlsruher SC	1:0 (0:0)	
1		Eintracht Frankfurt	14	9	4	1	32:13	19	22:6
2		Bayern München	14	7	5	2	37:15	22	19:9
3		Werder Bremen	14	7	5	2	26:16	10	19:9
4		MSV Duisburg	14	6	6	2	21:16	5	18:10
5		1. FC Kaiserslautern	14	7	3	4	26:19	7	17:11
6		Hamburger SV	14	8	1	5	27:22	5	17:11
7		Bayer Leverkusen	14	6	4	4	28:21	7	16:12
8		Borussia Dortmund	14	6	3	5	22:20	2	15:13
9		1. FC Köln	14	6	3	5	19:18	1	15:13
10		VfB Stuttgart	14	4	6	4	20:24	-4	14:14
11		SC Freiburg	14	4	4	6	23:26	-3	12:16
12		Karlsruher SC	14	3	6	5	14:17	-3	12:16
13		1. FC Nürnberg	14	4	2	8	18:26	-8	10:18
14		Bor. Mönchengladbach	14	3	4	7	22:31	-9	10:18
15		VfB Leipzig	14	2	6	6	11:25	-14	10:18
16		SG Wattenscheid 09	14	1	7	6	18:25	-7	9:19
17		Dynamo Dresden	14	3	5	6	15:26	-11	7:21
18		FC Schalke 04	14	1	4	9	10:29	-19	6:22
