27/10/1988	19:00	Bayer Leverkusen	-	VfL Bochum	1:1 (0:0)	
29/10/1988	14:30	Hamburger SV	-	Karlsruher SC	1:1 (0:1)	
	14:30	VfB Stuttgart	-	Waldhof Mannheim	2:0 (0:0)	
	14:30	Bayern München	-	Stuttgarter Kickers	3:0 (2:0)	
	14:30	Hannover 96	-	FC St. Pauli	2:2 (0:1)	
	14:30	Borussia Dortmund	-	1. FC Köln	0:4 (0:2)	
	14:30	Werder Bremen	-	Bayer 05 Uerdingen	3:1 (1:1)	
	14:30	Bor. Mönchengladbach	-	1. FC Nürnberg	1:1 (1:0)	
	14:30	1. FC Kaiserslautern	-	Eintracht Frankfurt	3:0 (0:0)	
1		Bayern München	12	6	6	0	27:10	17	18:6
2		VfB Stuttgart	12	7	2	3	22:10	12	16:8
3		Werder Bremen	12	5	5	2	22:14	8	15:9
4		Hamburger SV	12	6	3	3	19:12	7	15:9
5		1. FC Köln	12	6	2	4	21:9	12	14:10
6		Bayer 05 Uerdingen	12	4	6	2	16:14	2	14:10
7		VfL Bochum	12	5	4	3	15:13	2	14:10
8		Karlsruher SC	12	6	2	4	21:20	1	14:10
9		Bayer Leverkusen	12	3	7	2	19:18	1	13:11
10		Bor. Mönchengladbach	12	4	5	3	16:15	1	13:11
11		FC St. Pauli	12	3	7	2	13:12	1	13:11
12		1. FC Kaiserslautern	12	3	5	4	17:18	-1	11:13
13		Borussia Dortmund	12	2	5	5	11:14	-3	9:15
14		Waldhof Mannheim	12	1	6	5	10:17	-7	8:16
15		Hannover 96	12	1	6	5	13:21	-8	8:16
16		1. FC Nürnberg	12	3	2	7	12:22	-10	8:16
17		Eintracht Frankfurt	12	3	1	8	5:18	-13	7:17
18		Stuttgarter Kickers	12	2	2	8	9:31	-22	6:18
