19/11/1993	19:00	Bor. Mönchengladbach	-	Werder Bremen	3:2 (1:2)	
	19:00	Karlsruher SC	-	SG Wattenscheid 09	2:0 (1:0)	
	19:00	Eintracht Frankfurt	-	1. FC Köln	0:3 (0:0)	
20/11/1993	14:30	Bayer Leverkusen	-	VfB Leipzig	3:1 (0:1)	
	14:30	SC Freiburg	-	MSV Duisburg	1:2 (0:1)	
	14:30	FC Schalke 04	-	Bayern München	1:1 (0:0)	
	14:30	1. FC Kaiserslautern	-	Hamburger SV	3:0 (3:0)	
	19:00	1. FC Nürnberg	-	Borussia Dortmund	0:0 (0:0)	
21/11/1993	17:00	Dynamo Dresden	-	VfB Stuttgart	1:0 (0:0)	
1		Eintracht Frankfurt	17	10	4	3	34:19	15	24:10
2		Bayern München	17	8	6	3	39:18	21	22:12
3		MSV Duisburg	17	8	6	3	24:22	2	22:12
4		Bayer Leverkusen	17	8	5	4	36:24	12	21:13
5		1. FC Kaiserslautern	17	9	3	5	34:22	12	21:13
6		Hamburger SV	17	9	2	6	32:27	5	20:14
7		Werder Bremen	17	7	5	5	28:22	6	19:15
8		1. FC Köln	17	8	3	6	24:22	2	19:15
9		Borussia Dortmund	17	7	4	6	24:23	1	18:16
10		Karlsruher SC	17	5	6	6	21:18	3	16:18
11		SC Freiburg	17	5	5	7	28:31	-3	15:19
12		Bor. Mönchengladbach	17	5	5	7	31:35	-4	15:19
13		VfB Stuttgart	17	4	6	7	22:31	-9	14:20
14		1. FC Nürnberg	17	5	3	9	21:28	-7	13:21
15		Dynamo Dresden	17	5	6	6	18:27	-9	12:22
16		SG Wattenscheid 09	17	2	7	8	21:32	-11	11:23
17		VfB Leipzig	17	2	7	8	15:33	-18	11:23
18		FC Schalke 04	17	2	5	10	14:32	-18	9:25
