07/11/1997	19:00	VfL Wolfsburg	-	MSV Duisburg	0:2 (0:2)	
	19:00	1. FC Kaiserslautern	-	Hansa Rostock	4:3 (2:2)	
08/11/1997	14:30	FC Schalke 04	-	Karlsruher SC	2:0 (0:0)	
	14:30	Hamburger SV	-	Bayer Leverkusen	0:1 (0:0)	
	14:30	1. FC Köln	-	Werder Bremen	2:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	Borussia Dortmund	1:1 (1:1)	
	14:30	Hertha BSC	-	TSV 1860 München	2:0 (2:0)	
	14:30	Bayern München	-	Arminia Bielefeld	1:0 (1:0)	
09/11/1997	17:00	VfL Bochum	-	VfB Stuttgart	0:2 (0:0)	
1		1. FC Kaiserslautern	14	10	3	1	31:17	14	33
2		Bayern München	14	8	5	1	30:15	15	29
3		FC Schalke 04	14	7	4	3	16:12	4	25
4		VfB Stuttgart	14	6	4	4	28:18	10	22
5		Bayer Leverkusen	14	6	4	4	24:18	6	22
6		Hansa Rostock	14	6	3	5	24:19	5	21
7		MSV Duisburg	14	6	2	6	17:18	-1	20
8		Hamburger SV	14	5	4	5	21:20	1	19
9		Bor. Mönchengladbach	14	4	6	4	26:25	1	18
10		VfL Wolfsburg	14	5	2	7	17:22	-5	17
11		TSV 1860 München	14	4	5	5	20:26	-6	17
12		Karlsruher SC	14	4	4	6	23:30	-7	16
13		1. FC Köln	14	5	1	8	21:28	-7	16
14		Borussia Dortmund	14	3	6	5	21:20	1	15
15		Arminia Bielefeld	14	5	0	9	16:21	-5	15
16		Hertha BSC	14	4	3	7	15:23	-8	15
17		Werder Bremen	14	4	3	7	14:22	-8	15
18		VfL Bochum	14	3	3	8	18:28	-10	12
