14/12/1979	19:00	Werder Bremen	-	VfL Bochum	2:0 (1:0)	
15/12/1979	14:30	SV Bayer 04 Leverkusen	-	Bor. Mönchengladbach	0:0 (0:0)	
	14:30	Eintracht Braunschweig	-	Bayern München	1:1 (0:0)	
	14:30	VfB Stuttgart	-	Hertha BSC	5:0 (1:0)	
	14:30	Fortuna Düsseldorf	-	MSV Duisburg	1:0 (0:0)	
	14:30	Borussia Dortmund	-	1. FC Kaiserslautern	6:2 (2:1)	
	14:30	TSV 1860 München	-	Eintracht Frankfurt	2:1 (1:0)	
	14:30	Bayer 05 Uerdingen	-	1. FC Köln	1:3 (0:1)	
	14:30	FC Schalke 04	-	Hamburger SV	1:0 (0:0)	
1		Bayern München	17	10	4	3	36:17	19	24:10
2		Hamburger SV	17	9	5	3	35:16	19	23:11
3		1. FC Köln	17	9	4	4	37:26	11	22:12
		Borussia Dortmund	17	10	2	5	37:26	11	22:12
5		Eintracht Frankfurt	17	10	0	7	34:21	13	20:14
6		FC Schalke 04	17	7	6	4	24:16	8	20:14
7		VfB Stuttgart	17	8	3	6	33:26	7	19:15
8		Bor. Mönchengladbach	17	6	7	4	28:26	2	19:15
9		SV Bayer 04 Leverkusen	17	5	6	6	21:30	-9	16:18
10		1. FC Kaiserslautern	17	6	3	8	29:28	1	15:19
11		Bayer 05 Uerdingen	17	6	3	8	21:29	-8	15:19
12		Werder Bremen	17	6	3	8	23:35	-12	15:19
13		VfL Bochum	17	5	4	8	17:21	-4	14:20
14		Fortuna Düsseldorf	17	5	4	8	30:37	-7	14:20
15		TSV 1860 München	17	4	5	8	17:27	-10	13:21
16		MSV Duisburg	17	5	3	9	19:31	-12	13:21
17		Eintracht Braunschweig	17	3	5	9	17:29	-12	11:23
18		Hertha BSC	17	3	5	9	16:33	-17	11:23
