17/12/2019	17:30	Werder Bremen	-	1. FSV Mainz 05	0:5 (0:4)	
	19:30	Borussia Dortmund	-	RB Leipzig	3:3 (2:0)	
	19:30	FC Augsburg	-	Fortuna Düsseldorf	3:0 (1:0)	
	19:30	1. FC Union Berlin	-	1899 Hoffenheim	0:2 (0:0)	
18/12/2019	17:30	Bayer Leverkusen	-	Hertha BSC	0:1 (0:0)	
	19:30	Bor. Mönchengladbach	-	SC Paderborn 07	2:0 (0:0)	
	19:30	VfL Wolfsburg	-	FC Schalke 04	1:1 (0:0)	
	19:30	Eintracht Frankfurt	-	1. FC Köln	2:4 (2:1)	
	19:30	SC Freiburg	-	Bayern München	1:3 (0:1)	
1		RB Leipzig	16	10	4	2	45:19	26	34
2		Bor. Mönchengladbach	16	11	1	4	33:18	15	34
3		Bayern München	16	9	3	4	44:22	22	30
4		Borussia Dortmund	16	8	6	2	40:22	18	30
5		FC Schalke 04	16	8	5	3	27:19	8	29
6		SC Freiburg	16	7	4	5	25:21	4	25
7		Bayer Leverkusen	16	7	4	5	22:21	1	25
8		VfL Wolfsburg	16	6	6	4	18:16	2	24
9		1899 Hoffenheim	16	7	3	6	23:27	-4	24
10		FC Augsburg	16	6	5	5	27:28	-1	23
11		1. FC Union Berlin	16	6	2	8	19:22	-3	20
12		Eintracht Frankfurt	16	5	3	8	26:27	-1	18
13		Hertha BSC	16	5	3	8	22:29	-7	18
14		1. FSV Mainz 05	16	6	0	10	25:38	-13	18
15		1. FC Köln	16	4	2	10	18:32	-14	14
16		Werder Bremen	16	3	5	8	23:40	-17	14
17		Fortuna Düsseldorf	16	3	3	10	16:35	-19	12
18		SC Paderborn 07	16	2	3	11	18:35	-17	9
