07/11/1981	13:30	SV Darmstadt 98	-	Eintracht Frankfurt	1:4 (1:2)	
	14:30	Bayern München	-	MSV Duisburg	4:0 (2:0)	
	14:30	Arminia Bielefeld	-	VfB Stuttgart	1:0 (1:0)	
	14:30	Eintracht Braunschweig	-	1. FC Kaiserslautern	2:1 (0:0)	
	14:30	Karlsruher SC	-	Borussia Dortmund	0:2 (0:0)	
	14:30	Fortuna Düsseldorf	-	1. FC Nürnberg	1:1 (0:0)	
	14:30	Werder Bremen	-	1. FC Köln	1:1 (1:0)	
	14:30	SV Bayer 04 Leverkusen	-	Hamburger SV	0:3 (0:2)	
	14:30	VfL Bochum	-	Bor. Mönchengladbach	1:1 (0:1)	
1		Hamburger SV	13	7	4	2	34:15	19	18:8
2		1. FC Köln	13	7	4	2	24:11	13	18:8
3		Bayern München	13	8	1	4	31:24	7	17:9
4		Bor. Mönchengladbach	13	6	5	2	25:21	4	17:9
5		Werder Bremen	13	6	4	3	21:15	6	16:10
6		Eintracht Frankfurt	13	7	1	5	29:23	6	15:11
7		Borussia Dortmund	13	6	2	5	22:16	6	14:12
8		VfL Bochum	13	5	4	4	24:21	3	14:12
9		1. FC Kaiserslautern	13	4	5	4	26:24	2	13:13
10		Eintracht Braunschweig	13	6	0	7	20:20	0	12:14
11		VfB Stuttgart	13	4	4	5	19:21	-2	12:14
12		Karlsruher SC	13	4	3	6	21:23	-2	11:15
13		SV Bayer 04 Leverkusen	13	4	3	6	18:29	-11	11:15
14		Fortuna Düsseldorf	13	3	4	6	21:27	-6	10:16
15		Arminia Bielefeld	13	3	4	6	12:18	-6	10:16
16		1. FC Nürnberg	13	3	3	7	15:25	-10	9:17
17		SV Darmstadt 98	13	2	5	6	15:28	-13	9:17
18		MSV Duisburg	13	3	2	8	19:35	-16	8:18
