30/10/2009	19:30	Borussia Dortmund	-	Hertha BSC	2:0 (0:0)	
31/10/2009	14:30	VfL Wolfsburg	-	1. FSV Mainz 05	3:3 (2:2)	
	14:30	VfB Stuttgart	-	Bayern München	0:0 (0:0)	
	14:30	Hamburger SV	-	Bor. Mönchengladbach	2:3 (1:1)	
	14:30	1. FC Köln	-	Hannover 96	0:1 (0:1)	
	14:30	1. FC Nürnberg	-	Werder Bremen	2:2 (2:0)	
	17:30	FC Schalke 04	-	Bayer Leverkusen	2:2 (0:2)	
01/11/2009	14:30	SC Freiburg	-	1899 Hoffenheim	0:1 (0:1)	
	16:30	Eintracht Frankfurt	-	VfL Bochum	2:1 (1:1)	
1		Bayer Leverkusen	11	6	5	0	21:8	13	23
2		Werder Bremen	11	6	4	1	22:9	13	22
3		Hamburger SV	11	6	4	1	25:14	11	22
4		FC Schalke 04	11	6	3	2	18:11	7	21
5		1899 Hoffenheim	11	6	2	3	19:9	10	20
6		Bayern München	11	5	4	2	17:9	8	19
7		VfL Wolfsburg	11	5	3	3	21:19	2	18
8		1. FSV Mainz 05	11	5	3	3	18:17	1	18
9		Eintracht Frankfurt	11	4	4	3	13:14	-1	16
10		Borussia Dortmund	11	4	4	3	12:14	-2	16
11		Hannover 96	11	4	3	4	14:12	2	15
12		Bor. Mönchengladbach	11	3	2	6	13:20	-7	11
13		SC Freiburg	11	3	1	7	14:23	-9	10
14		VfB Stuttgart	11	2	3	6	10:15	-5	9
15		1. FC Köln	11	2	3	6	6:11	-5	9
16		1. FC Nürnberg	11	2	3	6	9:17	-8	9
17		VfL Bochum	11	2	2	7	11:23	-12	8
18		Hertha BSC	11	1	1	9	7:25	-18	4
