15/12/2020	17:30	Eintracht Frankfurt	-	Bor. Mönchengladbach	3:3 (3:1)	
	19:30	Hertha BSC	-	1. FSV Mainz 05	0:0 (0:0)	
	19:30	Werder Bremen	-	Borussia Dortmund	1:2 (1:1)	
	19:30	VfB Stuttgart	-	1. FC Union Berlin	2:2 (0:1)	
16/12/2020	17:30	FC Schalke 04	-	SC Freiburg	0:2 (0:0)	
	19:30	Bayern München	-	VfL Wolfsburg	2:1 (1:1)	
	19:30	1899 Hoffenheim	-	RB Leipzig	0:1 (0:0)	
	19:30	1. FC Köln	-	Bayer Leverkusen	0:4 (0:2)	
	19:30	Arminia Bielefeld	-	FC Augsburg	0:1 (0:0)	
1		Bayer Leverkusen	12	8	4	0	27:10	17	28
2		Bayern München	12	8	3	1	37:18	19	27
3		RB Leipzig	12	8	3	1	24:9	15	27
4		Borussia Dortmund	12	7	1	4	25:16	9	22
5		VfL Wolfsburg	12	5	6	1	19:13	6	21
6		1. FC Union Berlin	12	4	6	2	25:17	8	18
7		VfB Stuttgart	12	4	6	2	26:19	7	18
8		Bor. Mönchengladbach	12	4	6	2	23:20	3	18
9		FC Augsburg	12	4	4	4	15:17	-2	16
10		Eintracht Frankfurt	12	2	8	2	19:22	-3	14
11		SC Freiburg	12	3	5	4	16:22	-6	14
12		Hertha BSC	12	3	4	5	19:20	-1	13
13		1899 Hoffenheim	12	3	3	6	19:22	-3	12
14		Werder Bremen	12	2	5	5	15:21	-6	11
15		1. FC Köln	12	2	4	6	13:21	-8	10
16		Arminia Bielefeld	12	2	1	9	8:23	-15	7
17		1. FSV Mainz 05	12	1	3	8	12:25	-13	6
18		FC Schalke 04	12	0	4	8	8:35	-27	4
