21/08/1971	14:30	Borussia Dortmund	-	Hamburger SV	1:1 (0:1)	
	14:30	Werder Bremen	-	1. FC Kaiserslautern	2:2 (1:0)	
	14:30	Fortuna Düsseldorf	-	Hannover 96	2:0 (1:0)	
	14:30	Hertha BSC	-	Bayern München	2:2 (1:0)	
	14:30	Eintracht Braunschweig	-	VfB Stuttgart	1:1 (0:0)	
	14:30	Rot-Weiß Oberhausen	-	VfL Bochum	2:3 (1:1)	
	14:30	FC Schalke 04	-	MSV Duisburg	2:0 (1:0)	
	14:30	Eintracht Frankfurt	-	1. FC Köln	2:2 (2:1)	
	14:30	Bor. Mönchengladbach	-	Arminia Bielefeld	5:1 (3:0)	
1		FC Schalke 04	2	2	0	0	7:1	6	4:0
2		VfL Bochum	2	2	0	0	4:2	2	4:0
3		Hamburger SV	2	1	1	0	6:2	4	3:1
4		VfB Stuttgart	2	1	1	0	4:1	3	3:1
5		Bayern München	2	1	1	0	5:3	2	3:1
6		1. FC Kaiserslautern	2	1	1	0	3:2	1	3:1
7		Bor. Mönchengladbach	2	1	0	1	5:2	3	2:2
8		Fortuna Düsseldorf	2	1	0	1	3:3	0	2:2
		Rot-Weiß Oberhausen	2	1	0	1	3:3	0	2:2
10		1. FC Köln	2	0	2	0	2:2	0	2:2
		Werder Bremen	2	0	2	0	2:2	0	2:2
12		MSV Duisburg	2	1	0	1	2:3	-1	2:2
13		Borussia Dortmund	2	0	1	1	2:3	-1	1:3
14		Eintracht Braunschweig	2	0	1	1	1:2	-1	1:3
15		Hertha BSC	2	0	1	1	2:5	-3	1:3
16		Eintracht Frankfurt	2	0	1	1	3:7	-4	1:3
17		Hannover 96	2	0	0	2	1:7	-6	0:4
18		Arminia Bielefeld	2	0	0	2	0:0	29	-19:-45
