01/10/1976	19:00	Werder Bremen	-	VfL Bochum	2:0 (1:0)	
	19:00	1. FC Kaiserslautern	-	Hertha BSC	0:2 (0:1)	
02/10/1976	14:30	Rot-Weiss Essen	-	MSV Duisburg	1:5 (0:0)	
	14:30	Fortuna Düsseldorf	-	Karlsruher SC	3:0 (0:0)	
	14:30	Borussia Dortmund	-	Bayern München	3:3 (0:1)	
	14:30	1. FC Köln	-	FC Schalke 04	2:0 (0:0)	
	14:30	TeBe Berlin	-	Hamburger SV	1:1 (0:0)	
	14:30	Eintracht Braunschweig	-	1. FC Saarbrücken	1:0 (0:0)	
	14:30	Eintracht Frankfurt	-	Bor. Mönchengladbach	1:3 (1:2)	
1		Bor. Mönchengladbach	8	6	2	0	20:6	14	14:2
2		Eintracht Braunschweig	8	6	1	1	15:8	7	13:3
3		1. FC Köln	8	6	0	2	19:9	10	12:4
4		Bayern München	8	4	3	1	29:18	11	11:5
5		MSV Duisburg	8	3	4	1	16:9	7	10:6
6		Hertha BSC	8	4	2	2	12:6	6	10:6
7		Borussia Dortmund	8	3	3	2	13:12	1	9:7
8		Hamburger SV	8	3	2	3	12:13	-1	8:8
9		FC Schalke 04	8	4	0	4	16:18	-2	8:8
10		VfL Bochum	8	4	0	4	13:16	-3	8:8
11		Eintracht Frankfurt	8	3	0	5	18:18	0	6:10
12		Karlsruher SC	8	2	2	4	8:13	-5	6:10
13		TeBe Berlin	8	2	2	4	16:31	-15	6:10
14		1. FC Saarbrücken	8	2	1	5	6:8	-2	5:11
15		Fortuna Düsseldorf	8	2	1	5	11:14	-3	5:11
16		Werder Bremen	8	1	3	4	11:15	-4	5:11
17		1. FC Kaiserslautern	8	2	1	5	6:10	-4	5:11
18		Rot-Weiss Essen	8	1	1	6	8:25	-17	3:13
