17/09/1993	18:30	SC Freiburg	-	1. FC Kaiserslautern	2:3 (0:1)	
	19:00	VfB Stuttgart	-	1. FC Köln	1:1 (0:1)	
	19:00	VfB Leipzig	-	Hamburger SV	1:4 (0:2)	
18/09/1993	14:30	Bayer Leverkusen	-	Eintracht Frankfurt	2:2 (0:0)	
	14:30	FC Schalke 04	-	1. FC Nürnberg	1:2 (1:1)	
	14:30	Bayern München	-	SG Wattenscheid 09	3:3 (1:1)	
	14:30	MSV Duisburg	-	Borussia Dortmund	2:2 (1:1)	
	14:30	Dynamo Dresden	-	Bor. Mönchengladbach	2:1 (1:1)	
19/09/1993	17:00	Karlsruher SC	-	Werder Bremen	0:3 (0:1)	
1		Eintracht Frankfurt	8	6	2	0	23:7	16	14:2
2		Hamburger SV	8	6	1	1	20:10	10	13:3
3		Werder Bremen	8	6	1	1	19:11	8	13:3
4		MSV Duisburg	8	3	5	0	17:10	7	11:5
5		Bayer Leverkusen	8	4	3	1	15:12	3	11:5
6		1. FC Kaiserslautern	8	4	2	2	15:10	5	10:6
7		Bayern München	8	3	3	2	19:11	8	9:7
8		Borussia Dortmund	8	3	2	3	14:11	3	8:8
9		1. FC Köln	8	3	1	4	8:9	-1	7:9
10		VfB Stuttgart	8	1	5	2	14:17	-3	7:9
11		Karlsruher SC	8	2	2	4	8:12	-4	6:10
12		Bor. Mönchengladbach	8	2	2	4	13:18	-5	6:10
13		VfB Leipzig	8	1	4	3	7:14	-7	6:10
14		SG Wattenscheid 09	8	1	3	4	11:16	-5	5:11
15		1. FC Nürnberg	8	2	1	5	8:18	-10	5:11
16		SC Freiburg	8	1	1	6	12:19	-7	3:13
17		Dynamo Dresden	8	2	3	3	8:16	-8	3:13
18		FC Schalke 04	8	1	1	6	7:17	-10	3:13
