16/08/2019	19:30	Bayern München	-	Hertha BSC	2:2 (1:2)	
17/08/2019	14:30	Borussia Dortmund	-	FC Augsburg	5:1 (1:1)	
	14:30	Bayer Leverkusen	-	SC Paderborn 07	3:2 (2:2)	
	14:30	VfL Wolfsburg	-	1. FC Köln	2:1 (1:0)	
	14:30	Werder Bremen	-	Fortuna Düsseldorf	1:3 (0:1)	
	14:30	SC Freiburg	-	1. FSV Mainz 05	3:0 (0:0)	
	17:30	Bor. Mönchengladbach	-	FC Schalke 04	0:0 (0:0)	
18/08/2019	14:30	Eintracht Frankfurt	-	1899 Hoffenheim	1:0 (1:0)	
	17:00	1. FC Union Berlin	-	RB Leipzig	0:4 (0:3)	
1		Borussia Dortmund	1	1	0	0	5:1	4	3
2		RB Leipzig	1	1	0	0	4:0	4	3
3		SC Freiburg	1	1	0	0	3:0	3	3
4		Fortuna Düsseldorf	1	1	0	0	3:1	2	3
5		Bayer Leverkusen	1	1	0	0	3:2	1	3
6		VfL Wolfsburg	1	1	0	0	2:1	1	3
7		Eintracht Frankfurt	1	1	0	0	1:0	1	3
8		Bayern München	1	0	1	0	2:2	0	1
		Hertha BSC	1	0	1	0	2:2	0	1
10		Bor. Mönchengladbach	1	0	1	0	0:0	0	1
		FC Schalke 04	1	0	1	0	0:0	0	1
12		SC Paderborn 07	1	0	0	1	2:3	-1	0
13		1. FC Köln	1	0	0	1	1:2	-1	0
14		1899 Hoffenheim	1	0	0	1	0:1	-1	0
15		Werder Bremen	1	0	0	1	1:3	-2	0
16		1. FSV Mainz 05	1	0	0	1	0:3	-3	0
17		FC Augsburg	1	0	0	1	1:5	-4	0
18		1. FC Union Berlin	1	0	0	1	0:4	-4	0
