07/10/1989	14:00	Waldhof Mannheim	-	Bor. Mönchengladbach	4:2 (2:0)	
	14:30	Hamburger SV	-	1. FC Nürnberg	1:0 (0:0)	
	14:30	1. FC Köln	-	FC 08 Homburg	1:0 (0:0)	
	14:30	Karlsruher SC	-	Fortuna Düsseldorf	2:2 (1:0)	
	14:30	1. FC Kaiserslautern	-	Bayern München	0:0 (0:0)	
	14:30	Bayer 05 Uerdingen	-	Bayer Leverkusen	0:2 (0:0)	
	14:30	VfB Stuttgart	-	FC St. Pauli	4:0 (2:0)	
	14:30	VfL Bochum	-	Werder Bremen	0:0 (0:0)	
	14:30	Eintracht Frankfurt	-	Borussia Dortmund	0:2 (0:1)	
1		1. FC Köln	12	7	4	1	20:13	7	18:6
2		Bayern München	12	7	3	2	27:11	16	17:7
3		Bayer Leverkusen	12	6	5	1	17:7	10	17:7
4		VfB Stuttgart	12	6	3	3	16:11	5	15:9
5		1. FC Nürnberg	12	6	2	4	18:11	7	14:10
6		Eintracht Frankfurt	12	6	2	4	21:15	6	14:10
7		Borussia Dortmund	12	6	2	4	14:9	5	14:10
8		Waldhof Mannheim	12	6	1	5	16:18	-2	13:11
9		Bor. Mönchengladbach	12	3	5	4	11:12	-1	11:13
10		Hamburger SV	12	4	3	5	14:16	-2	11:13
11		Bayer 05 Uerdingen	12	4	2	6	19:19	0	10:14
12		Werder Bremen	12	2	6	4	13:15	-2	10:14
13		FC 08 Homburg	12	3	4	5	9:14	-5	10:14
14		1. FC Kaiserslautern	12	3	3	6	18:23	-5	9:15
15		Fortuna Düsseldorf	12	2	5	5	16:21	-5	9:15
16		FC St. Pauli	12	2	5	5	8:18	-10	9:15
17		VfL Bochum	12	3	2	7	13:23	-10	8:16
18		Karlsruher SC	12	1	5	6	9:23	-14	7:17
