27/08/2010	19:30	1. FC Kaiserslautern	-	Bayern München	2:0 (2:0)	
28/08/2010	14:30	FC Schalke 04	-	Hannover 96	1:2 (0:1)	
	14:30	Werder Bremen	-	1. FC Köln	4:2 (2:1)	
	14:30	VfL Wolfsburg	-	1. FSV Mainz 05	3:4 (3:1)	
	14:30	Eintracht Frankfurt	-	Hamburger SV	1:3 (1:0)	
	14:30	1. FC Nürnberg	-	SC Freiburg	1:2 (1:1)	
	17:30	FC St. Pauli	-	1899 Hoffenheim	0:1 (0:0)	
29/08/2010	14:30	Bayer Leverkusen	-	Bor. Mönchengladbach	3:6 (1:3)	
	16:30	VfB Stuttgart	-	Borussia Dortmund	1:3 (0:3)	
1		1. FC Kaiserslautern	2	2	0	0	5:1	4	6
		1899 Hoffenheim	2	2	0	0	5:1	4	6
3		1. FSV Mainz 05	2	2	0	0	6:3	3	6
4		Hamburger SV	2	2	0	0	5:2	3	6
5		Hannover 96	2	2	0	0	4:2	2	6
6		Bor. Mönchengladbach	2	1	1	0	7:4	3	4
7		FC St. Pauli	2	1	0	1	3:2	1	3
8		Borussia Dortmund	2	1	0	1	3:3	0	3
9		Bayer Leverkusen	2	1	0	1	5:6	-1	3
		Werder Bremen	2	1	0	1	5:6	-1	3
11		SC Freiburg	2	1	0	1	3:4	-1	3
12		Bayern München	2	1	0	1	2:3	-1	3
13		1. FC Nürnberg	2	0	1	1	2:3	-1	1
14		VfL Wolfsburg	2	0	0	2	4:6	-2	0
15		FC Schalke 04	2	0	0	2	2:4	-2	0
16		Eintracht Frankfurt	2	0	0	2	2:5	-3	0
17		1. FC Köln	2	0	0	2	3:7	-4	0
18		VfB Stuttgart	2	0	0	2	1:5	-4	0
