01/09/1977	14:30	Eintracht Frankfurt	-	1. FC Kaiserslautern	1:3 (0:0)	
	14:30	Hamburger SV	-	Bayern München	2:2 (0:0)	
	14:30	Hertha BSC	-	Fortuna Düsseldorf	0:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	1. FC Köln	2:5 (0:2)	
30/09/1977	19:00	MSV Duisburg	-	FC St. Pauli	4:3 (4:1)	
	19:00	Borussia Dortmund	-	Werder Bremen	4:1 (0:0)	
	19:00	1. FC Saarbrücken	-	VfL Bochum	0:1 (0:1)	
01/10/1977	14:30	FC Schalke 04	-	Eintracht Braunschweig	1:0 (1:0)	
	14:30	TSV 1860 München	-	VfB Stuttgart	1:2 (0:1)	
1		FC Schalke 04	10	6	3	1	15:13	2	15:5
2		1. FC Kaiserslautern	10	5	3	2	20:13	7	13:7
3		Hamburger SV	10	6	1	3	18:15	3	13:7
4		1. FC Köln	10	6	0	4	30:17	13	12:8
5		Eintracht Frankfurt	10	6	0	4	21:15	6	12:8
6		Eintracht Braunschweig	10	6	0	4	17:14	3	12:8
7		Fortuna Düsseldorf	10	5	1	4	18:14	4	11:9
8		MSV Duisburg	10	4	3	3	20:18	2	11:9
9		Bor. Mönchengladbach	10	4	3	3	16:18	-2	11:9
10		Bayern München	10	3	4	3	24:21	3	10:10
11		Borussia Dortmund	10	5	0	5	21:21	0	10:10
12		VfB Stuttgart	10	4	2	4	14:17	-3	10:10
13		Hertha BSC	10	3	3	4	12:18	-6	9:11
14		VfL Bochum	10	3	2	5	12:10	2	8:12
15		1. FC Saarbrücken	10	3	2	5	12:16	-4	8:12
16		FC St. Pauli	10	3	1	6	18:23	-5	7:13
17		Werder Bremen	10	2	2	6	10:22	-12	6:14
18		TSV 1860 München	10	0	2	8	7:20	-13	2:18
