09/11/2018	19:30	Hannover 96	-	VfL Wolfsburg	2:1 (1:0)	
10/11/2018	14:30	1899 Hoffenheim	-	FC Augsburg	2:1 (0:0)	
	14:30	Werder Bremen	-	Bor. Mönchengladbach	1:3 (0:1)	
	14:30	SC Freiburg	-	1. FSV Mainz 05	1:3 (0:2)	
	14:30	Fortuna Düsseldorf	-	Hertha BSC	4:1 (0:0)	
	14:30	1. FC Nürnberg	-	VfB Stuttgart	0:2 (0:0)	
	17:30	Borussia Dortmund	-	Bayern München	3:2 (0:1)	
11/11/2018	14:30	RB Leipzig	-	Bayer Leverkusen	3:0 (1:0)	
	17:00	Eintracht Frankfurt	-	FC Schalke 04	3:0 (0:0)	
1		Borussia Dortmund	11	8	3	0	33:12	21	27
2		Bor. Mönchengladbach	11	7	2	2	26:13	13	23
3		RB Leipzig	11	6	4	1	22:9	13	22
4		Eintracht Frankfurt	11	6	2	3	26:13	13	20
5		Bayern München	11	6	2	3	20:14	6	20
6		1899 Hoffenheim	11	6	1	4	24:15	9	19
7		Werder Bremen	11	5	2	4	19:19	0	17
8		Hertha BSC	11	4	4	3	16:17	-1	16
9		1. FSV Mainz 05	11	4	3	4	10:12	-2	15
10		FC Augsburg	11	3	4	4	19:18	1	13
11		SC Freiburg	11	3	4	4	15:19	-4	13
12		VfL Wolfsburg	11	3	3	5	15:17	-2	12
13		Bayer Leverkusen	11	3	2	6	16:24	-8	11
14		FC Schalke 04	11	3	1	7	8:15	-7	10
15		1. FC Nürnberg	11	2	4	5	11:24	-13	10
16		Hannover 96	11	2	3	6	14:22	-8	9
17		Fortuna Düsseldorf	11	2	2	7	10:25	-15	8
18		VfB Stuttgart	11	2	2	7	8:24	-16	8
