23/10/2004	14:30	1. FC Kaiserslautern	-	Bayer Leverkusen	0:0 (0:0)	
	14:30	Borussia Dortmund	-	Hamburger SV	0:2 (0:1)	
	14:30	Arminia Bielefeld	-	Hertha BSC	1:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	Hannover 96	0:2 (0:2)	
	14:30	VfL Wolfsburg	-	VfL Bochum	3:0 (3:0)	
	14:30	Hansa Rostock	-	Bayern München	0:2 (0:0)	
	14:30	Werder Bremen	-	1. FC Nürnberg	4:1 (2:0)	
24/10/2004	16:30	SC Freiburg	-	VfB Stuttgart	2:0 (1:0)	
	16:30	FC Schalke 04	-	1. FSV Mainz 05	2:1 (1:0)	
1		VfL Wolfsburg	9	7	0	2	16:9	7	21
2		VfB Stuttgart	9	6	2	1	17:7	10	20
3		Bayern München	9	5	2	2	14:10	4	17
4		Werder Bremen	9	5	0	4	20:11	9	15
5		1. FSV Mainz 05	9	4	3	2	14:12	2	15
6		FC Schalke 04	9	5	0	4	11:13	-2	15
7		Hannover 96	9	4	2	3	13:10	3	14
8		Arminia Bielefeld	9	4	2	3	8:7	1	14
9		Bayer Leverkusen	9	3	3	3	14:14	0	12
10		Hertha BSC	9	2	5	2	10:8	2	11
11		1. FC Nürnberg	9	2	4	3	16:16	0	10
12		SC Freiburg	9	2	4	3	9:12	-3	10
13		Bor. Mönchengladbach	9	2	3	4	13:14	-1	9
14		Hamburger SV	9	3	0	6	10:17	-7	9
15		Borussia Dortmund	9	1	5	3	12:16	-4	8
16		Hansa Rostock	9	2	2	5	9:16	-7	8
17		VfL Bochum	9	1	4	4	12:19	-7	7
18		1. FC Kaiserslautern	9	2	1	6	10:17	-7	7
