09/05/1975	19:00	Kickers Offenbach	-	1. FC Kaiserslautern	2:2 (2:0)	
10/05/1975	14:30	Bayern München	-	MSV Duisburg	2:1 (1:0)	
	14:30	Wuppertaler SV	-	Werder Bremen	2:4 (0:2)	
	14:30	Hertha BSC	-	TeBe Berlin	2:1 (1:1)	
	14:30	1. FC Köln	-	Bor. Mönchengladbach	1:2 (1:1)	
	14:30	Fortuna Düsseldorf	-	Rot-Weiss Essen	4:0 (2:0)	
	14:30	FC Schalke 04	-	Eintracht Braunschweig	1:1 (1:1)	
	14:30	Hamburger SV	-	VfL Bochum	3:2 (1:1)	
	14:30	VfB Stuttgart	-	Eintracht Frankfurt	3:4 (1:1)	
1		Bor. Mönchengladbach	30	17	8	5	71:36	35	42:18
2		Hertha BSC	30	17	6	7	53:36	17	40:20
3		Kickers Offenbach	30	17	4	9	67:51	16	38:22
4		Eintracht Frankfurt	30	15	7	8	81:42	39	37:23
5		1. FC Köln	30	15	6	9	63:44	19	36:24
6		Hamburger SV	30	15	6	9	50:37	13	36:24
7		Fortuna Düsseldorf	30	14	8	8	55:44	11	36:24
8		FC Schalke 04	30	14	7	9	46:32	14	35:25
9		Eintracht Braunschweig	30	13	7	10	49:38	11	33:27
10		Bayern München	30	13	5	12	48:53	-5	31:29
11		VfL Bochum	30	12	5	13	43:44	-1	29:31
12		MSV Duisburg	30	11	5	14	52:66	-14	27:33
13		Rot-Weiss Essen	30	8	11	11	47:61	-14	27:33
14		1. FC Kaiserslautern	30	11	3	16	48:51	-3	25:35
15		Werder Bremen	30	9	6	15	44:62	-18	24:36
16		VfB Stuttgart	30	7	6	17	43:72	-29	20:40
17		TeBe Berlin	30	5	4	21	36:78	-42	14:46
18		Wuppertaler SV	30	2	6	22	25:74	-49	10:50
