21/02/2020	19:30	Bayern München	-	SC Paderborn 07	3:2 (1:1)	
22/02/2020	14:30	Werder Bremen	-	Borussia Dortmund	0:2 (0:0)	
	14:30	Bor. Mönchengladbach	-	1899 Hoffenheim	1:1 (1:0)	
	14:30	SC Freiburg	-	Fortuna Düsseldorf	0:2 (0:1)	
	14:30	Hertha BSC	-	1. FC Köln	0:5 (0:3)	
	17:30	FC Schalke 04	-	RB Leipzig	0:5 (0:1)	
23/02/2020	14:30	Bayer Leverkusen	-	FC Augsburg	2:0 (1:0)	
	17:00	VfL Wolfsburg	-	1. FSV Mainz 05	4:0 (2:0)	
24/02/2020	19:30	Eintracht Frankfurt	-	1. FC Union Berlin	1:2 (0:0)	
1		Bayern München	23	15	4	4	65:26	39	49
2		RB Leipzig	23	14	6	3	61:25	36	48
3		Bor. Mönchengladbach	23	14	4	5	45:26	19	46
4		Borussia Dortmund	23	13	6	4	65:32	33	45
5		Bayer Leverkusen	23	13	4	6	40:29	11	43
6		FC Schalke 04	23	9	9	5	32:32	0	36
7		VfL Wolfsburg	23	9	7	7	32:28	4	34
8		1899 Hoffenheim	23	10	4	9	34:36	-2	34
9		SC Freiburg	23	9	6	8	31:33	-2	33
10		1. FC Union Berlin	23	9	2	12	29:36	-7	29
11		Eintracht Frankfurt	23	8	4	11	38:37	1	28
12		FC Augsburg	23	7	6	10	34:47	-13	27
13		1. FC Köln	23	8	2	13	34:44	-10	26
14		Hertha BSC	23	7	5	11	27:43	-16	26
15		1. FSV Mainz 05	23	7	1	15	31:52	-21	22
16		Fortuna Düsseldorf	23	5	5	13	23:46	-23	20
17		Werder Bremen	23	4	5	14	25:53	-28	17
18		SC Paderborn 07	23	4	4	15	29:50	-21	16
