01/02/2013	19:30	Werder Bremen	-	Hannover 96	2:0 (0:0)	
02/02/2013	14:30	1. FSV Mainz 05	-	Bayern München	0:3 (0:1)	
	14:30	Fortuna Düsseldorf	-	VfB Stuttgart	3:1 (2:0)	
	14:30	1899 Hoffenheim	-	SC Freiburg	2:1 (2:1)	
	14:30	VfL Wolfsburg	-	FC Augsburg	1:1 (1:1)	
	14:30	FC Schalke 04	-	SpVgg Greuther Fürth	1:2 (0:0)	
	17:30	Hamburger SV	-	Eintracht Frankfurt	0:2 (0:2)	
03/02/2013	14:30	1. FC Nürnberg	-	Bor. Mönchengladbach	2:1 (2:0)	
	16:30	Bayer Leverkusen	-	Borussia Dortmund	2:3 (0:2)	
1		Bayern München	20	16	3	1	51:7	44	51
2		Borussia Dortmund	20	11	6	3	46:22	24	39
3		Bayer Leverkusen	20	11	4	5	38:26	12	37
4		Eintracht Frankfurt	20	11	3	6	38:31	7	36
5		1. FSV Mainz 05	20	9	3	8	27:24	3	30
6		FC Schalke 04	20	8	5	7	33:31	2	29
7		Bor. Mönchengladbach	20	7	8	5	28:29	-1	29
8		SC Freiburg	20	7	7	6	25:20	5	28
9		Hamburger SV	20	8	4	8	22:26	-4	28
10		Hannover 96	20	8	2	10	38:39	-1	26
11		Werder Bremen	20	7	4	9	32:37	-5	25
12		VfB Stuttgart	20	7	4	9	22:35	-13	25
13		Fortuna Düsseldorf	20	6	6	8	26:28	-2	24
14		1. FC Nürnberg	20	6	6	8	20:27	-7	24
15		VfL Wolfsburg	20	6	5	9	21:30	-9	23
16		1899 Hoffenheim	20	4	4	12	26:44	-18	16
17		FC Augsburg	20	2	8	10	16:32	-16	14
18		SpVgg Greuther Fürth	20	2	6	12	13:34	-21	12
