08/11/1974	19:00	Kickers Offenbach	-	TeBe Berlin	3:2 (3:1)	
09/11/1974	14:30	VfL Bochum	-	Rot-Weiss Essen	2:2 (2:1)	
	14:30	Hertha BSC	-	Eintracht Frankfurt	2:1 (1:0)	
	14:30	Bayern München	-	1. FC Kaiserslautern	2:5 (1:1)	
	14:30	VfB Stuttgart	-	Bor. Mönchengladbach	1:2 (0:1)	
	14:30	Fortuna Düsseldorf	-	MSV Duisburg	1:1 (0:1)	
	14:30	Wuppertaler SV	-	Eintracht Braunschweig	0:1 (0:1)	
	14:30	1. FC Köln	-	Werder Bremen	3:1 (1:0)	
	14:30	Hamburger SV	-	FC Schalke 04	1:1 (0:0)	
1		Kickers Offenbach	12	8	1	3	29:18	11	17:7
2		Hamburger SV	12	7	3	2	20:9	11	17:7
3		Eintracht Braunschweig	12	7	2	3	23:14	9	16:8
4		FC Schalke 04	12	7	1	4	19:11	8	15:9
5		Hertha BSC	12	5	5	2	19:13	6	15:9
6		MSV Duisburg	12	7	1	4	25:21	4	15:9
7		Eintracht Frankfurt	12	6	2	4	33:15	18	14:10
8		Bor. Mönchengladbach	12	6	2	4	27:19	8	14:10
9		Fortuna Düsseldorf	12	4	5	3	20:20	0	13:11
10		Bayern München	12	6	1	5	22:28	-6	13:11
11		1. FC Köln	12	5	2	5	28:24	4	12:12
12		VfL Bochum	12	5	2	5	19:19	0	12:12
13		1. FC Kaiserslautern	12	6	0	6	21:22	-1	12:12
14		Rot-Weiss Essen	12	4	3	5	14:23	-9	11:13
15		Werder Bremen	12	2	2	8	13:30	-17	6:18
16		VfB Stuttgart	12	2	1	9	14:26	-12	5:19
17		TeBe Berlin	12	2	1	9	18:33	-15	5:19
18		Wuppertaler SV	12	1	2	9	9:28	-19	4:20
