01/11/2003	14:30	VfL Wolfsburg	-	Hertha BSC	3:0 (1:0)	
	14:30	Bor. Mönchengladbach	-	Hansa Rostock	1:1 (1:1)	
	14:30	VfB Stuttgart	-	SC Freiburg	4:1 (1:1)	
	14:30	Werder Bremen	-	Eintracht Frankfurt	3:1 (2:0)	
	14:30	1. FC Köln	-	Hannover 96	1:2 (1:1)	
	14:30	TSV 1860 München	-	VfL Bochum	3:1 (0:1)	
	14:30	FC Schalke 04	-	Bayern München	2:0 (1:0)	
02/11/2003	16:30	1. FC Kaiserslautern	-	Bayer Leverkusen	0:0 (0:0)	
	16:30	Borussia Dortmund	-	Hamburger SV	3:2 (0:1)	
1		VfB Stuttgart	11	8	3	0	17:2	15	27
2		Bayer Leverkusen	11	8	2	1	23:7	16	26
3		Werder Bremen	11	8	1	2	29:15	14	25
4		Borussia Dortmund	11	7	1	3	22:13	9	22
5		Bayern München	11	6	3	2	25:15	10	21
6		VfL Bochum	11	5	3	3	20:13	7	18
7		VfL Wolfsburg	11	6	0	5	23:20	3	18
8		TSV 1860 München	11	5	2	4	12:13	-1	17
9		Hannover 96	11	4	3	4	20:23	-3	15
10		FC Schalke 04	11	3	5	3	14:16	-2	14
11		SC Freiburg	11	3	3	5	15:20	-5	12
12		1. FC Kaiserslautern	11	4	2	5	13:16	-3	11
13		Hamburger SV	11	2	3	6	11:24	-13	9
14		Eintracht Frankfurt	11	2	2	7	9:17	-8	8
15		Hertha BSC	11	1	5	5	8:20	-12	8
16		1. FC Köln	11	2	1	8	9:18	-9	7
17		Bor. Mönchengladbach	11	1	4	6	7:16	-9	7
18		Hansa Rostock	11	1	3	7	12:21	-9	6
