16/10/1971	14:30	Borussia Dortmund	-	Bor. Mönchengladbach	0:0 (0:0)	
	14:30	1. FC Köln	-	Arminia Bielefeld	1:0 (0:0)	
	14:30	Eintracht Frankfurt	-	1. FC Kaiserslautern	1:0 (1:0)	
	14:30	Hamburger SV	-	VfL Bochum	3:2 (0:2)	
	14:30	Hannover 96	-	Bayern München	1:3 (1:1)	
	14:30	Hertha BSC	-	Werder Bremen	2:1 (2:1)	
	14:30	FC Schalke 04	-	Rot-Weiß Oberhausen	4:0 (4:0)	
	14:30	MSV Duisburg	-	VfB Stuttgart	1:2 (1:1)	
	14:30	Fortuna Düsseldorf	-	Eintracht Braunschweig	0:0 (0:0)	
1		FC Schalke 04	11	9	1	1	27:5	22	19:3
2		Bayern München	11	7	4	0	24:10	14	18:4
3		VfB Stuttgart	11	6	4	1	21:13	8	16:6
4		Bor. Mönchengladbach	11	6	2	3	25:11	14	14:8
5		Hertha BSC	11	4	5	2	13:16	-3	13:9
6		Hamburger SV	11	4	4	3	20:11	9	12:10
7		1. FC Kaiserslautern	11	5	2	4	14:15	-1	12:10
8		1. FC Köln	11	4	4	3	16:18	-2	12:10
9		Werder Bremen	11	4	2	5	20:17	3	10:12
10		Eintracht Braunschweig	11	2	6	3	10:11	-1	10:12
11		Eintracht Frankfurt	11	4	2	5	17:20	-3	10:12
12		Fortuna Düsseldorf	11	3	4	4	8:11	-3	10:12
13		Borussia Dortmund	11	2	4	5	12:17	-5	8:14
14		MSV Duisburg	11	3	2	6	10:15	-5	8:14
15		VfL Bochum	11	4	0	7	14:24	-10	8:14
16		Rot-Weiß Oberhausen	11	1	4	6	7:19	-12	6:16
17		Hannover 96	11	2	1	8	11:23	-12	5:17
18		Arminia Bielefeld	11	2	3	6	0:0	21	-12:-34
