02/10/1981	19:00	Fortuna Düsseldorf	-	Karlsruher SC	2:0 (0:0)	
	19:00	VfL Bochum	-	MSV Duisburg	2:2 (2:0)	
03/10/1981	14:30	Bayern München	-	1. FC Nürnberg	1:1 (1:0)	
	14:30	Arminia Bielefeld	-	1. FC Köln	0:2 (0:1)	
	14:30	Bor. Mönchengladbach	-	Eintracht Frankfurt	1:0 (1:0)	
	14:30	VfB Stuttgart	-	Hamburger SV	1:2 (0:1)	
	14:30	Werder Bremen	-	Eintracht Braunschweig	2:0 (0:0)	
	14:30	SV Darmstadt 98	-	1. FC Kaiserslautern	0:0 (0:0)	
	14:30	SV Bayer 04 Leverkusen	-	Borussia Dortmund	2:1 (1:1)	
1		Bayern München	9	6	1	2	23:14	9	13:5
2		1. FC Köln	9	6	1	2	17:8	9	13:5
3		Hamburger SV	9	5	2	2	25:12	13	12:6
4		Werder Bremen	9	5	2	2	16:11	5	12:6
5		Bor. Mönchengladbach	9	5	2	2	17:15	2	12:6
6		VfL Bochum	9	5	1	3	17:13	4	11:7
7		1. FC Kaiserslautern	9	3	4	2	20:16	4	10:8
8		SV Bayer 04 Leverkusen	9	4	2	3	13:19	-6	10:8
9		Eintracht Frankfurt	9	4	1	4	18:16	2	9:9
10		Karlsruher SC	9	3	2	4	16:16	0	8:10
11		Borussia Dortmund	9	3	2	4	12:12	0	8:10
12		VfB Stuttgart	9	3	2	4	12:14	-2	8:10
13		MSV Duisburg	9	3	2	4	15:22	-7	8:10
14		Fortuna Düsseldorf	9	2	3	4	12:16	-4	7:11
15		Eintracht Braunschweig	9	3	0	6	11:14	-3	6:12
16		SV Darmstadt 98	9	1	4	4	11:18	-7	6:12
17		Arminia Bielefeld	9	1	3	5	6:14	-8	5:13
18		1. FC Nürnberg	9	1	2	6	8:19	-11	4:14
