19/05/1989	19:00	Werder Bremen	-	1. FC Nürnberg	2:1 (0:1)	
	19:00	Stuttgarter Kickers	-	Waldhof Mannheim	1:3 (0:1)	
20/05/1989	14:30	Hannover 96	-	1. FC Köln	2:2 (0:0)	
	14:30	Bayern München	-	FC St. Pauli	2:1 (1:0)	
	14:30	Hamburger SV	-	VfB Stuttgart	2:1 (0:1)	
	14:30	1. FC Kaiserslautern	-	Karlsruher SC	1:2 (0:1)	
	14:30	Bayer Leverkusen	-	Eintracht Frankfurt	2:2 (1:2)	
	14:30	Bor. Mönchengladbach	-	VfL Bochum	2:0 (2:0)	
	14:30	Borussia Dortmund	-	Bayer 05 Uerdingen	4:2 (2:1)	
1		Bayern München	30	16	12	2	53:23	30	44:16
2		1. FC Köln	30	17	8	5	52:23	29	42:18
3		Hamburger SV	30	16	6	8	54:34	20	38:22
4		Werder Bremen	30	15	8	7	49:31	18	38:22
5		Bor. Mönchengladbach	30	12	12	6	41:35	6	36:24
6		VfB Stuttgart	30	14	6	10	53:44	9	34:26
7		Borussia Dortmund	30	10	12	8	49:34	15	32:28
8		1. FC Kaiserslautern	30	9	12	9	44:37	7	30:30
9		Bayer Leverkusen	30	9	12	9	41:40	1	30:30
10		Karlsruher SC	30	11	7	12	42:44	-2	29:31
11		Bayer 05 Uerdingen	30	9	11	10	41:44	-3	29:31
12		FC St. Pauli	30	7	14	9	32:35	-3	28:32
13		VfL Bochum	30	9	8	13	35:46	-11	26:34
14		Waldhof Mannheim	30	7	10	13	36:50	-14	24:36
15		1. FC Nürnberg	30	7	8	15	31:49	-18	22:38
16		Eintracht Frankfurt	30	7	8	15	26:48	-22	22:38
17		Stuttgarter Kickers	30	8	5	17	37:66	-29	21:39
18		Hannover 96	30	3	9	18	27:60	-33	15:45
