22/04/1994	18:30	SG Wattenscheid 09	-	1. FC Kaiserslautern	0:2 (0:0)	
	19:00	Werder Bremen	-	1. FC Köln	3:1 (2:1)	
23/04/1994	14:30	Hamburger SV	-	Bor. Mönchengladbach	1:3 (0:1)	
	14:30	VfB Stuttgart	-	SC Freiburg	0:4 (0:1)	
	14:30	VfB Leipzig	-	FC Schalke 04	2:2 (0:2)	
	14:30	MSV Duisburg	-	Karlsruher SC	1:2 (0:0)	
	14:30	Borussia Dortmund	-	Eintracht Frankfurt	2:0 (1:0)	
24/04/1994	17:00	Bayer Leverkusen	-	Dynamo Dresden	1:1 (0:0)	
03/05/1994	19:15	Bayern München	-	1. FC Nürnberg	5:0 (0:0)	
1		Bayern München	32	16	9	7	65:36	29	41:23
2		1. FC Kaiserslautern	32	16	7	9	59:35	24	39:25
3		Karlsruher SC	32	14	9	9	44:37	7	37:27
4		Borussia Dortmund	32	14	9	9	45:42	3	37:27
5		Bayer Leverkusen	32	13	10	9	56:44	12	36:28
6		Eintracht Frankfurt	32	14	7	11	53:38	15	35:29
7		Werder Bremen	32	12	10	10	47:41	6	34:30
8		VfB Stuttgart	32	12	10	10	47:42	5	34:30
9		1. FC Köln	32	14	6	12	46:44	2	34:30
10		MSV Duisburg	32	13	8	11	38:49	-11	34:30
11		Bor. Mönchengladbach	32	13	7	12	59:54	5	33:31
12		Hamburger SV	32	13	7	12	46:48	-2	33:31
13		FC Schalke 04	32	10	9	13	37:45	-8	29:35
14		Dynamo Dresden	32	9	14	9	32:41	-9	28:36
15		1. FC Nürnberg	32	9	8	15	36:50	-14	26:38
16		SC Freiburg	32	8	8	16	51:57	-6	24:40
17		SG Wattenscheid 09	32	5	11	16	42:65	-23	21:43
18		VfB Leipzig	32	3	11	18	30:65	-35	17:47
