19/09/2008	19:30	Bayer Leverkusen	-	Hannover 96	4:0 (2:0)	
20/09/2008	14:30	Bayern München	-	Werder Bremen	2:5 (0:2)	
	14:30	FC Schalke 04	-	Eintracht Frankfurt	1:0 (1:0)	
	14:30	Energie Cottbus	-	VfL Bochum	1:1 (1:0)	
	14:30	Arminia Bielefeld	-	1. FC Köln	2:0 (0:0)	
	14:30	Bor. Mönchengladbach	-	Hertha BSC	0:1 (0:1)	
21/09/2008	16:00	VfL Wolfsburg	-	Hamburger SV	3:0 (3:0)	
	16:00	VfB Stuttgart	-	Karlsruher SC	3:1 (1:1)	
	16:00	1899 Hoffenheim	-	Borussia Dortmund	4:1 (2:0)	
1		FC Schalke 04	5	3	2	0	9:4	5	11
2		1899 Hoffenheim	5	3	1	1	10:6	4	10
3		VfB Stuttgart	5	3	1	1	8:4	4	10
4		Hamburger SV	5	3	1	1	11:10	1	10
5		Bayer Leverkusen	5	3	0	2	15:8	7	9
6		VfL Wolfsburg	5	2	3	0	11:7	4	9
7		Werder Bremen	5	2	2	1	13:8	5	8
8		Bayern München	5	2	2	1	12:9	3	8
9		Hertha BSC	5	2	2	1	7:7	0	8
10		Borussia Dortmund	5	2	2	1	9:10	-1	8
11		VfL Bochum	5	1	2	2	5:5	0	5
12		Arminia Bielefeld	5	1	2	2	7:9	-2	5
13		Eintracht Frankfurt	5	1	2	2	5:7	-2	5
14		1. FC Köln	5	1	1	3	4:8	-4	4
15		Hannover 96	5	1	1	3	5:10	-5	4
16		Karlsruher SC	5	1	0	4	4:9	-5	3
17		Bor. Mönchengladbach	5	1	0	4	5:12	-7	3
18		Energie Cottbus	5	0	2	3	1:8	-7	2
