02/04/2005	14:30	Hansa Rostock	-	1. FSV Mainz 05	2:0 (1:0)	
	14:30	VfL Wolfsburg	-	Bayern München	0:3 (0:2)	
	14:30	1. FC Kaiserslautern	-	Hannover 96	0:2 (0:0)	
	14:30	Arminia Bielefeld	-	Bayer Leverkusen	1:0 (0:0)	
	14:30	SC Freiburg	-	Hamburger SV	1:1 (1:1)	
	14:30	Werder Bremen	-	VfB Stuttgart	1:2 (0:0)	
	14:30	FC Schalke 04	-	1. FC Nürnberg	4:1 (3:0)	
03/04/2005	16:30	Bor. Mönchengladbach	-	VfL Bochum	2:2 (1:0)	
	16:30	Borussia Dortmund	-	Hertha BSC	2:1 (2:0)	
1		Bayern München	27	17	5	5	52:25	27	56
2		FC Schalke 04	27	18	2	7	45:30	15	56
3		VfB Stuttgart	27	15	6	6	48:31	17	51
4		Werder Bremen	27	14	5	8	56:30	26	47
5		Hertha BSC	27	11	11	5	47:26	21	44
6		Hamburger SV	27	14	2	11	48:43	5	44
7		Bayer Leverkusen	27	12	7	8	47:35	12	43
8		Hannover 96	27	11	5	11	31:30	1	38
9		Borussia Dortmund	27	10	8	9	34:37	-3	38
10		VfL Wolfsburg	27	12	1	14	41:44	-3	37
11		1. FC Kaiserslautern	27	10	6	11	33:36	-3	36
12		Arminia Bielefeld	27	10	5	12	31:37	-6	35
13		1. FSV Mainz 05	27	8	6	13	34:43	-9	30
14		Bor. Mönchengladbach	27	7	8	12	30:43	-13	29
15		1. FC Nürnberg	27	7	7	13	45:53	-8	28
16		VfL Bochum	27	5	8	14	37:56	-19	23
17		Hansa Rostock	27	5	8	14	25:51	-26	23
18		SC Freiburg	27	3	8	16	21:55	-34	17
