12/12/2008	19:30	Borussia Dortmund	-	Bor. Mönchengladbach	2:1 (1:0)	
13/12/2008	14:30	Werder Bremen	-	VfL Wolfsburg	2:1 (1:1)	
	14:30	Hamburger SV	-	Eintracht Frankfurt	1:0 (0:0)	
	14:30	VfB Stuttgart	-	Bayern München	2:2 (1:0)	
	14:30	Bayer Leverkusen	-	Energie Cottbus	1:1 (0:0)	
	14:30	Hannover 96	-	Arminia Bielefeld	1:1 (1:0)	
	14:30	Hertha BSC	-	Karlsruher SC	4:0 (1:0)	
	14:30	VfL Bochum	-	1. FC Köln	1:2 (0:1)	
14/12/2008	16:00	1899 Hoffenheim	-	FC Schalke 04	1:1 (0:1)	
1		1899 Hoffenheim	17	11	2	4	42:23	19	35
2		Bayern München	17	10	5	2	39:24	15	35
3		Hertha BSC	17	10	3	4	27:20	7	33
4		Hamburger SV	17	10	3	4	26:24	2	33
5		Bayer Leverkusen	17	10	2	5	36:21	15	32
6		Borussia Dortmund	17	7	8	2	27:19	8	29
7		FC Schalke 04	17	7	6	4	24:16	8	27
8		Werder Bremen	17	7	5	5	39:28	11	26
9		VfL Wolfsburg	17	7	5	5	35:25	10	26
10		VfB Stuttgart	17	7	4	6	26:23	3	25
11		1. FC Köln	17	7	1	9	19:25	-6	22
12		Eintracht Frankfurt	17	5	4	8	23:29	-6	19
13		Hannover 96	17	4	5	8	20:32	-12	17
14		Arminia Bielefeld	17	2	8	7	15:27	-12	14
15		Karlsruher SC	17	4	1	12	15:32	-17	13
16		Energie Cottbus	17	3	4	10	12:29	-17	13
17		VfL Bochum	17	1	8	8	19:30	-11	11
18		Bor. Mönchengladbach	17	3	2	12	18:35	-17	11
