27/08/1976	19:00	Bayern München	-	Eintracht Braunschweig	2:2 (0:0)	
	19:00	Hamburger SV	-	1. FC Kaiserslautern	1:0 (0:0)	
28/08/1976	14:30	Karlsruher SC	-	Borussia Dortmund	2:1 (0:0)	
	14:30	Bor. Mönchengladbach	-	VfL Bochum	4:2 (1:1)	
	14:30	FC Schalke 04	-	Rot-Weiss Essen	3:0 (3:0)	
	14:30	1. FC Köln	-	Eintracht Frankfurt	2:0 (1:0)	
	14:30	MSV Duisburg	-	Hertha BSC	1:1 (1:0)	
	14:30	TeBe Berlin	-	Fortuna Düsseldorf	4:2 (2:1)	
	14:30	1. FC Saarbrücken	-	Werder Bremen	2:0 (1:0)	
1		1. FC Köln	3	3	0	0	8:1	7	6:0
2		Eintracht Braunschweig	3	2	1	0	8:4	4	5:1
3		Bor. Mönchengladbach	3	2	1	0	6:3	3	5:1
4		MSV Duisburg	3	1	2	0	7:4	3	4:2
5		FC Schalke 04	3	2	0	1	6:4	2	4:2
6		Borussia Dortmund	3	2	0	1	7:6	1	4:2
7		VfL Bochum	3	2	0	1	4:4	0	4:2
8		Hertha BSC	3	1	1	1	4:2	2	3:3
9		Hamburger SV	3	1	1	1	6:6	0	3:3
10		Bayern München	3	1	1	1	6:8	-2	3:3
11		TeBe Berlin	3	1	1	1	7:11	-4	3:3
12		Eintracht Frankfurt	3	1	0	2	8:6	2	2:4
13		1. FC Saarbrücken	3	1	0	2	3:3	0	2:4
14		1. FC Kaiserslautern	3	1	0	2	3:4	-1	2:4
15		Karlsruher SC	3	1	0	2	2:5	-3	2:4
16		Werder Bremen	3	0	1	2	4:7	-3	1:5
17		Rot-Weiss Essen	3	0	1	2	2:8	-6	1:5
18		Fortuna Düsseldorf	3	0	0	3	4:9	-5	0:6
