10/09/1982	19:00	SV Bayer 04 Leverkusen	-	Hamburger SV	0:1 (0:0)	
	19:00	Karlsruher SC	-	Bor. Mönchengladbach	2:0 (2:0)	
11/09/1982	14:30	Fortuna Düsseldorf	-	VfB Stuttgart	1:1 (0:0)	
	14:30	Werder Bremen	-	Hertha BSC	3:1 (3:0)	
	14:30	1. FC Nürnberg	-	1. FC Köln	2:1 (1:1)	
	14:30	FC Schalke 04	-	1. FC Kaiserslautern	0:0 (0:0)	
	14:30	Eintracht Frankfurt	-	VfL Bochum	0:1 (0:0)	
	14:30	Arminia Bielefeld	-	Bayern München	2:4 (1:2)	
	14:30	Eintracht Braunschweig	-	Borussia Dortmund	0:0 (0:0)	
1		Bayern München	5	4	0	1	14:3	11	8:2
		Hamburger SV	5	3	2	0	14:3	11	8:2
3		VfB Stuttgart	5	3	2	0	13:4	9	8:2
4		Borussia Dortmund	5	3	2	0	8:2	6	8:2
5		Arminia Bielefeld	5	3	1	1	8:6	2	7:3
		Werder Bremen	5	3	1	1	8:6	2	7:3
7		Karlsruher SC	5	3	0	2	4:8	-4	6:4
8		1. FC Köln	5	2	1	2	8:7	1	5:5
9		Eintracht Braunschweig	5	1	3	1	4:5	-1	5:5
10		1. FC Nürnberg	5	2	1	2	7:14	-7	5:5
11		Bor. Mönchengladbach	5	2	0	3	10:8	2	4:6
12		Hertha BSC	5	1	1	3	9:11	-2	3:7
13		FC Schalke 04	5	1	1	3	6:8	-2	3:7
14		VfL Bochum	5	1	1	3	2:5	-3	3:7
15		1. FC Kaiserslautern	5	0	3	2	3:8	-5	3:7
16		Fortuna Düsseldorf	5	1	1	3	3:13	-10	3:7
17		Eintracht Frankfurt	5	1	0	4	6:5	1	2:8
18		SV Bayer 04 Leverkusen	5	1	0	4	1:12	-11	2:8
