20/09/2005	19:00	Bor. Mönchengladbach	-	Werder Bremen	2:1 (0:1)	
	19:00	Borussia Dortmund	-	Arminia Bielefeld	2:0 (1:0)	
	19:00	Eintracht Frankfurt	-	Bayern München	0:1 (0:0)	
	19:00	Hannover 96	-	VfL Wolfsburg	2:4 (1:4)	
21/09/2005	19:00	Hertha BSC	-	MSV Duisburg	3:2 (1:1)	
	19:00	Bayer Leverkusen	-	1. FC Köln	2:1 (1:0)	
	19:00	1. FC Kaiserslautern	-	1. FSV Mainz 05	0:2 (0:1)	
	19:00	VfB Stuttgart	-	Hamburger SV	1:2 (0:1)	
	19:00	1. FC Nürnberg	-	FC Schalke 04	1:1 (1:0)	
1		Bayern München	6	6	0	0	15:3	12	18
2		Hamburger SV	6	4	2	0	12:4	8	14
3		Werder Bremen	6	4	1	1	17:8	9	13
4		Hertha BSC	6	3	2	1	10:7	3	11
5		Bayer Leverkusen	6	3	1	2	13:11	2	10
6		FC Schalke 04	6	2	4	0	7:5	2	10
7		1. FC Köln	6	3	0	3	10:10	0	9
		VfL Wolfsburg	6	2	3	1	10:10	0	9
9		Borussia Dortmund	6	2	2	2	10:9	1	8
10		Bor. Mönchengladbach	6	2	2	2	7:9	-2	8
11		1. FC Kaiserslautern	6	2	1	3	10:14	-4	7
12		Hannover 96	6	1	3	2	8:9	-1	6
		VfB Stuttgart	6	1	3	2	8:9	-1	6
14		Arminia Bielefeld	6	1	2	3	5:10	-5	5
15		Eintracht Frankfurt	6	1	1	4	3:10	-7	4
16		1. FC Nürnberg	6	0	3	3	4:9	-5	3
17		1. FSV Mainz 05	6	1	0	5	4:10	-6	3
18		MSV Duisburg	6	0	2	4	9:15	-6	2
