23/08/1996	19:00	FC St. Pauli	-	FC Schalke 04	4:4 (1:3)	
	19:00	Hansa Rostock	-	Hamburger SV	0:1 (0:0)	
24/08/1996	14:30	SC Freiburg	-	1. FC Köln	1:3 (0:1)	
	14:30	Bor. Mönchengladbach	-	Karlsruher SC	1:3 (1:2)	
	14:30	TSV 1860 München	-	Borussia Dortmund	1:3 (1:0)	
	14:30	VfB Stuttgart	-	Werder Bremen	2:1 (0:0)	
	14:30	Bayer Leverkusen	-	Fortuna Düsseldorf	0:1 (0:0)	
	14:30	VfL Bochum	-	Arminia Bielefeld	1:1 (0:0)	
25/08/1996	17:00	MSV Duisburg	-	Bayern München	0:4 (0:2)	
1		VfB Stuttgart	3	3	0	0	8:1	7	9
2		1. FC Köln	3	3	0	0	7:1	6	9
3		Bayern München	3	2	1	0	7:2	5	7
4		Borussia Dortmund	3	2	0	1	9:5	4	6
5		Hamburger SV	3	2	0	1	7:3	4	6
6		Bayer Leverkusen	3	2	0	1	7:4	3	6
7		VfL Bochum	3	1	2	0	3:2	1	5
8		FC St. Pauli	3	1	1	1	7:7	0	4
9		Karlsruher SC	3	1	1	1	5:5	0	4
10		TSV 1860 München	3	1	0	2	3:5	-2	3
11		SC Freiburg	3	1	0	2	5:10	-5	3
12		Fortuna Düsseldorf	3	1	0	2	1:7	-6	3
13		Hansa Rostock	3	0	2	1	3:4	-1	2
14		Arminia Bielefeld	3	0	2	1	2:3	-1	2
15		Bor. Mönchengladbach	3	0	2	1	1:3	-2	2
16		FC Schalke 04	3	0	2	1	4:8	-4	2
17		Werder Bremen	3	0	1	2	4:6	-2	1
18		MSV Duisburg	3	0	0	3	1:8	-7	0
