28/02/1992	18:30	MSV Duisburg	-	Werder Bremen	0:0 (0:0)	
	19:00	SG Wattenscheid 09	-	Fortuna Düsseldorf	4:1 (1:1)	
	19:00	Bayer Leverkusen	-	Hansa Rostock	3:0 (1:0)	
29/02/1992	14:30	Borussia Dortmund	-	VfL Bochum	1:1 (0:0)	
	14:30	VfB Stuttgart	-	Dynamo Dresden	1:1 (1:0)	
	14:30	Bor. Mönchengladbach	-	FC Schalke 04	1:1 (0:0)	
	14:30	Eintracht Frankfurt	-	Hamburger SV	2:1 (1:0)	
	14:30	1. FC Nürnberg	-	1. FC Kaiserslautern	3:2 (2:0)	
	14:30	Bayern München	-	1. FC Köln	0:0 (0:0)	
	14:30	Karlsruher SC	-	Stuttgarter Kickers	3:1 (3:0)	
1		Borussia Dortmund	26	13	9	4	44:33	11	35:17
2		Eintracht Frankfurt	26	12	9	5	52:28	24	33:19
3		VfB Stuttgart	26	13	7	6	42:23	19	33:19
4		1. FC Kaiserslautern	26	12	8	6	42:26	16	32:20
5		Bayer Leverkusen	26	11	10	5	38:24	14	32:20
6		1. FC Nürnberg	26	12	6	8	37:33	4	30:22
7		1. FC Köln	26	7	15	4	36:28	8	29:23
8		Werder Bremen	26	9	9	8	30:28	2	27:25
9		FC Schalke 04	26	8	9	9	34:31	3	25:27
10		Bayern München	26	8	9	9	38:36	2	25:27
11		MSV Duisburg	26	5	14	7	30:34	-4	24:28
12		Hamburger SV	26	6	12	8	23:30	-7	24:28
13		Bor. Mönchengladbach	26	7	10	9	23:33	-10	24:28
14		Hansa Rostock	26	8	7	11	34:41	-7	23:29
15		Karlsruher SC	26	8	7	11	30:38	-8	23:29
16		SG Wattenscheid 09	26	7	8	11	33:41	-8	22:30
17		Dynamo Dresden	26	7	8	11	23:36	-13	22:30
18		VfL Bochum	26	5	10	11	23:41	-18	20:32
19		Stuttgarter Kickers	26	5	9	12	34:46	-12	19:33
20		Fortuna Düsseldorf	26	5	8	13	31:47	-16	18:34
