29/04/2022	19:30	1. FC Union Berlin	-	SpVgg Greuther Fürth	1:1 (0:1)	
30/04/2022	14:30	1. FSV Mainz 05	-	Bayern München	3:1 (2:1)	
	14:30	VfB Stuttgart	-	VfL Wolfsburg	1:1 (0:1)	
	14:30	Arminia Bielefeld	-	Hertha BSC	1:1 (0:0)	
	14:30	FC Augsburg	-	1. FC Köln	1:4 (0:2)	
	14:30	Borussia Dortmund	-	VfL Bochum	3:4 (2:2)	
	17:30	1899 Hoffenheim	-	SC Freiburg	3:4 (1:1)	
02/05/2022	19:30	Bor. Mönchengladbach	-	RB Leipzig	3:1 (2:1)	
	19:30	Bayer Leverkusen	-	Eintracht Frankfurt	2:0 (1:0)	
1		Bayern München	32	24	3	5	93:33	60	75
2		Borussia Dortmund	32	20	3	9	80:50	30	63
3		Bayer Leverkusen	32	17	7	8	74:44	30	58
4		SC Freiburg	32	15	10	7	56:40	16	55
5		RB Leipzig	32	16	6	10	67:36	31	54
6		1. FC Köln	32	14	10	8	51:46	5	52
7		1. FC Union Berlin	32	14	9	9	43:41	2	51
8		1899 Hoffenheim	32	13	7	12	55:51	4	46
9		1. FSV Mainz 05	32	12	6	14	46:42	4	42
10		Bor. Mönchengladbach	32	11	8	13	48:59	-11	41
11		Eintracht Frankfurt	32	10	10	12	42:46	-4	40
12		VfL Bochum	32	11	6	15	34:48	-14	39
13		VfL Wolfsburg	32	11	5	16	40:52	-12	38
14		FC Augsburg	32	9	8	15	37:51	-14	35
15		Hertha BSC	32	9	6	17	35:67	-32	33
16		VfB Stuttgart	32	6	11	15	37:56	-19	29
17		Arminia Bielefeld	32	5	12	15	25:50	-25	27
18		SpVgg Greuther Fürth	32	3	9	20	26:77	-51	18
