23/03/2002	14:30	Bayer Leverkusen	-	TSV 1860 München	4:0 (1:0)	
	14:30	FC St. Pauli	-	VfB Stuttgart	1:2 (0:0)	
	14:30	Hertha BSC	-	1. FC Nürnberg	2:0 (2:0)	
	14:30	Hansa Rostock	-	Hamburger SV	1:1 (0:0)	
	14:30	Bayern München	-	1. FC Köln	3:0 (0:0)	
	14:30	FC Schalke 04	-	1. FC Kaiserslautern	3:0 (1:0)	
	14:30	SC Freiburg	-	Bor. Mönchengladbach	0:1 (0:0)	
24/03/2002	16:30	Borussia Dortmund	-	Energie Cottbus	3:0 (2:0)	
	16:30	VfL Wolfsburg	-	Werder Bremen	2:0 (0:0)	
1		Bayer Leverkusen	28	18	5	5	67:31	36	59
2		Borussia Dortmund	28	17	7	4	50:23	27	58
3		Bayern München	28	16	6	6	54:20	34	54
4		FC Schalke 04	28	16	6	6	46:27	19	54
5		Hertha BSC	28	15	7	6	53:29	24	52
6		1. FC Kaiserslautern	28	15	4	9	50:41	9	49
7		Werder Bremen	28	13	4	11	39:33	6	43
8		TSV 1860 München	28	12	3	13	41:47	-6	39
9		VfB Stuttgart	28	10	8	10	33:33	0	38
10		VfL Wolfsburg	28	10	7	11	48:41	7	37
11		Hamburger SV	28	9	8	11	40:46	-6	35
12		Bor. Mönchengladbach	28	8	9	11	30:40	-10	33
13		Hansa Rostock	28	8	6	14	28:41	-13	30
14		Energie Cottbus	28	8	5	15	28:49	-21	29
15		1. FC Nürnberg	28	7	4	17	25:50	-25	25
16		SC Freiburg	28	5	9	14	28:49	-21	24
17		FC St. Pauli	28	4	9	15	29:53	-24	21
18		1. FC Köln	28	4	7	17	17:53	-36	19
