03/09/1985	18:30	1. FC Saarbrücken	-	Bayern München	1:1 (0:0)	
	19:00	VfL Bochum	-	Eintracht Frankfurt	2:1 (0:1)	
	19:00	Waldhof Mannheim	-	1. FC Kaiserslautern	1:1 (0:1)	
	19:00	Bayer 05 Uerdingen	-	FC Schalke 04	3:2 (1:1)	
04/09/1985	19:00	Fortuna Düsseldorf	-	Borussia Dortmund	4:2 (2:2)	
	19:00	1. FC Nürnberg	-	Bayer Leverkusen	3:2 (2:1)	
	19:00	1. FC Köln	-	Werder Bremen	3:3 (2:1)	
	19:00	Hamburger SV	-	Bor. Mönchengladbach	4:1 (3:0)	
	19:00	Hannover 96	-	VfB Stuttgart	1:3 (0:1)	
1		Werder Bremen	5	3	2	0	15:6	9	8:2
2		Bayern München	5	3	1	1	12:3	9	7:3
3		1. FC Nürnberg	5	3	1	1	11:6	5	7:3
4		Bor. Mönchengladbach	5	3	1	1	10:6	4	7:3
5		Bayer Leverkusen	5	2	2	1	9:6	3	6:4
6		Waldhof Mannheim	5	2	2	1	8:6	2	6:4
7		VfL Bochum	5	3	0	2	10:10	0	6:4
8		Bayer 05 Uerdingen	5	3	0	2	7:9	-2	6:4
9		Hamburger SV	5	2	1	2	10:8	2	5:5
10		VfB Stuttgart	5	2	1	2	8:7	1	5:5
11		1. FC Köln	5	1	3	1	7:6	1	5:5
12		Eintracht Frankfurt	5	1	3	1	4:4	0	5:5
13		1. FC Kaiserslautern	5	2	1	2	6:8	-2	5:5
14		Fortuna Düsseldorf	5	2	0	3	11:11	0	4:6
15		1. FC Saarbrücken	5	0	3	2	3:7	-4	3:7
16		FC Schalke 04	5	1	0	4	3:9	-6	2:8
17		Borussia Dortmund	5	0	2	3	5:12	-7	2:8
18		Hannover 96	5	0	1	4	6:21	-15	1:9
