08/11/1980	14:30	TSV 1860 München	-	Arminia Bielefeld	2:1 (1:1)	
	14:30	Hamburger SV	-	SV Bayer 04 Leverkusen	2:0 (0:0)	
	14:30	Eintracht Frankfurt	-	Bor. Mönchengladbach	2:1 (1:0)	
	14:30	1. FC Köln	-	Bayer 05 Uerdingen	3:0 (2:0)	
	14:30	1. FC Kaiserslautern	-	Bayern München	4:2 (1:2)	
	14:30	1. FC Nürnberg	-	Borussia Dortmund	2:0 (0:0)	
	14:30	Karlsruher SC	-	VfB Stuttgart	0:0 (0:0)	
11/11/1980	19:00	VfL Bochum	-	FC Schalke 04	5:1 (3:1)	
25/11/1980	19:00	MSV Duisburg	-	Fortuna Düsseldorf	2:1 (1:0)	
1		Hamburger SV	13	10	2	1	33:14	19	22:4
2		Bayern München	13	11	0	2	35:18	17	22:4
3		1. FC Kaiserslautern	13	8	2	3	27:15	12	18:8
4		Eintracht Frankfurt	13	8	1	4	27:24	3	17:9
5		Borussia Dortmund	13	7	2	4	31:22	9	16:10
6		VfB Stuttgart	13	5	4	4	26:21	5	14:12
7		1. FC Köln	13	5	3	5	28:25	3	13:13
8		VfL Bochum	13	3	7	3	19:16	3	13:13
9		SV Bayer 04 Leverkusen	13	4	4	5	22:19	3	12:14
10		MSV Duisburg	13	4	4	5	19:21	-2	12:14
11		Bor. Mönchengladbach	13	5	2	6	20:25	-5	12:14
12		Karlsruher SC	13	3	6	4	15:23	-8	12:14
13		1. FC Nürnberg	13	4	2	7	23:26	-3	10:16
14		TSV 1860 München	13	4	2	7	20:25	-5	10:16
15		Fortuna Düsseldorf	13	4	2	7	23:29	-6	10:16
16		Bayer 05 Uerdingen	13	2	4	7	16:26	-10	8:18
17		FC Schalke 04	13	3	2	8	20:41	-21	8:18
18		Arminia Bielefeld	13	1	3	9	16:30	-14	5:21
