30/01/1971	14:30	Eintracht Braunschweig	-	1. FC Köln	3:1 (0:1)	
	14:30	MSV Duisburg	-	FC Schalke 04	1:0 (0:0)	
	14:30	Rot-Weiss Essen	-	Arminia Bielefeld	2:1 (2:0)	
	14:30	VfB Stuttgart	-	Rot-Weiß Oberhausen	2:1 (2:0)	
	14:30	Borussia Dortmund	-	1. FC Kaiserslautern	0:2 (0:2)	
	14:30	Bor. Mönchengladbach	-	Hamburger SV	3:0 (0:0)	
	14:30	Werder Bremen	-	Kickers Offenbach	3:1 (2:1)	
	14:30	Hertha BSC	-	Bayern München	3:3 (1:2)	
	14:30	Eintracht Frankfurt	-	Hannover 96	2:1 (1:0)	
1		Bor. Mönchengladbach	19	11	7	1	47:17	30	29:9
2		Bayern München	19	11	7	1	38:15	23	29:9
3		FC Schalke 04	19	10	4	5	25:15	10	24:14
4		Eintracht Braunschweig	19	10	3	6	30:18	12	23:15
5		Hertha BSC	19	8	6	5	28:22	6	22:16
6		VfB Stuttgart	19	8	5	6	33:29	4	21:17
7		1. FC Kaiserslautern	19	8	3	8	27:30	-3	19:19
8		MSV Duisburg	19	6	7	6	16:19	-3	19:19
9		Rot-Weiss Essen	19	6	6	7	26:24	2	18:20
10		1. FC Köln	19	5	8	6	23:26	-3	18:20
11		Hamburger SV	19	6	6	7	27:39	-12	18:20
12		Werder Bremen	19	4	9	6	16:20	-4	17:21
13		Borussia Dortmund	19	7	3	9	27:32	-5	17:21
14		Hannover 96	19	6	4	9	23:28	-5	16:22
15		Kickers Offenbach	19	5	4	10	23:33	-10	14:24
16		Rot-Weiß Oberhausen	19	4	5	10	28:41	-13	13:25
17		Eintracht Frankfurt	19	4	5	10	11:28	-17	13:25
18		Arminia Bielefeld	19	4	4	11	20:32	-12	12:26
