10/12/1982	19:00	Bor. Mönchengladbach	-	Borussia Dortmund	2:3 (1:1)	
11/12/1982	14:30	SV Bayer 04 Leverkusen	-	Eintracht Braunschweig	1:0 (1:0)	
	14:30	VfB Stuttgart	-	1. FC Kaiserslautern	1:1 (1:1)	
	14:30	Hamburger SV	-	FC Schalke 04	6:2 (2:1)	
	14:30	Bayern München	-	1. FC Nürnberg	1:0 (1:0)	
	14:30	VfL Bochum	-	Werder Bremen	1:2 (1:0)	
	14:30	Eintracht Frankfurt	-	Fortuna Düsseldorf	2:2 (0:1)	
	14:30	Arminia Bielefeld	-	Karlsruher SC	5:1 (3:1)	
	14:30	Hertha BSC	-	1. FC Köln	0:0 (0:0)	
1		Hamburger SV	17	9	8	0	42:17	25	26:8
2		Bayern München	17	10	4	3	36:12	24	24:10
3		Borussia Dortmund	17	10	3	4	40:24	16	23:11
4		Werder Bremen	17	10	3	4	31:19	12	23:11
5		VfB Stuttgart	17	9	4	4	39:22	17	22:12
6		1. FC Köln	17	9	4	4	32:19	13	22:12
7		1. FC Kaiserslautern	17	6	8	3	25:21	4	20:14
8		Arminia Bielefeld	17	7	4	6	30:36	-6	18:16
9		1. FC Nürnberg	17	6	4	7	22:31	-9	16:18
10		Eintracht Braunschweig	17	5	6	6	17:26	-9	16:18
11		Fortuna Düsseldorf	17	4	6	7	29:42	-13	14:20
12		Bor. Mönchengladbach	17	6	1	10	31:35	-4	13:21
13		VfL Bochum	17	4	5	8	18:25	-7	13:21
14		Eintracht Frankfurt	17	5	2	10	24:26	-2	12:22
15		Hertha BSC	17	3	6	8	19:29	-10	12:22
16		Karlsruher SC	17	4	4	9	24:41	-17	12:22
17		FC Schalke 04	17	3	4	10	23:36	-13	10:24
18		SV Bayer 04 Leverkusen	17	3	4	10	14:35	-21	10:24
