29/10/1976	19:00	Bor. Mönchengladbach	-	TeBe Berlin	3:0 (1:0)	
	19:00	Borussia Dortmund	-	Rot-Weiss Essen	4:2 (1:1)	
	19:00	Werder Bremen	-	1. FC Kaiserslautern	2:0 (0:0)	
30/10/1976	14:30	Karlsruher SC	-	1. FC Köln	2:1 (0:1)	
	14:30	VfL Bochum	-	Eintracht Frankfurt	3:1 (1:0)	
	14:30	MSV Duisburg	-	Eintracht Braunschweig	1:1 (1:0)	
	14:30	Bayern München	-	Hamburger SV	6:2 (1:1)	
	14:30	Hertha BSC	-	Fortuna Düsseldorf	4:0 (1:0)	
	15:00	1. FC Saarbrücken	-	FC Schalke 04	2:3 (2:1)	
1		Bor. Mönchengladbach	11	8	3	0	27:8	19	19:3
2		Eintracht Braunschweig	11	6	4	1	18:11	7	16:6
3		Hertha BSC	11	6	3	2	21:10	11	15:7
4		Bayern München	11	6	3	2	38:29	9	15:7
5		1. FC Köln	11	7	0	4	26:14	12	14:8
6		FC Schalke 04	11	7	0	4	27:20	7	14:8
7		MSV Duisburg	11	4	5	2	21:15	6	13:9
8		VfL Bochum	11	6	1	4	20:20	0	13:9
9		Borussia Dortmund	11	4	3	4	20:20	0	11:11
10		Hamburger SV	11	4	2	5	16:21	-5	10:12
11		Werder Bremen	11	3	3	5	19:20	-1	9:13
12		Karlsruher SC	11	3	3	5	13:19	-6	9:13
13		TeBe Berlin	11	3	3	5	20:36	-16	9:13
14		Eintracht Frankfurt	11	3	1	7	25:28	-3	7:15
15		1. FC Kaiserslautern	11	3	1	7	8:14	-6	7:15
16		Fortuna Düsseldorf	11	3	1	7	14:21	-7	7:15
17		1. FC Saarbrücken	11	2	2	7	9:16	-7	6:16
18		Rot-Weiss Essen	11	1	2	8	14:34	-20	4:18
