24/11/2000	19:15	FC Schalke 04	-	VfL Bochum	2:1 (1:0)	
25/11/2000	14:30	SC Freiburg	-	Bayern München	1:1 (1:1)	
	14:30	Borussia Dortmund	-	VfL Wolfsburg	2:1 (2:1)	
	14:30	Energie Cottbus	-	1. FC Köln	0:2 (0:1)	
	14:30	Eintracht Frankfurt	-	Hertha BSC	0:4 (0:2)	
	19:15	Hansa Rostock	-	Hamburger SV	1:0 (0:0)	
26/11/2000	16:30	TSV 1860 München	-	SpVgg Unterhaching	0:2 (0:1)	
	16:30	Werder Bremen	-	VfB Stuttgart	1:0 (0:0)	
	17:00	Bayer Leverkusen	-	1. FC Kaiserslautern	4:2 (2:1)	
1		Bayer Leverkusen	14	8	4	2	22:14	8	28
2		FC Schalke 04	14	8	3	3	31:14	17	27
3		Hertha BSC	14	9	0	5	32:21	11	27
4		Bayern München	14	7	2	5	30:18	12	23
5		Borussia Dortmund	14	7	2	5	22:24	-2	23
6		1. FC Köln	14	6	3	5	26:25	1	21
7		1. FC Kaiserslautern	14	6	2	6	19:20	-1	20
8		Eintracht Frankfurt	14	6	2	6	19:21	-2	20
9		VfL Wolfsburg	14	4	6	4	29:21	8	18
10		Hamburger SV	14	5	3	6	30:27	3	18
11		Hansa Rostock	14	5	3	6	12:22	-10	18
12		Werder Bremen	14	4	5	5	18:20	-2	17
13		SpVgg Unterhaching	14	4	5	5	17:22	-5	17
14		SC Freiburg	14	4	4	6	16:18	-2	16
15		TSV 1860 München	14	3	6	5	17:23	-6	15
16		VfB Stuttgart	14	3	5	6	20:25	-5	14
17		Energie Cottbus	14	4	2	8	15:26	-11	14
18		VfL Bochum	14	3	3	8	11:25	-14	12
