24/10/1980	19:00	1. FC Nürnberg	-	Bayer 05 Uerdingen	0:0 (0:0)	
25/10/1980	14:30	TSV 1860 München	-	Fortuna Düsseldorf	4:3 (0:3)	
	14:30	Hamburger SV	-	FC Schalke 04	7:1 (3:0)	
	14:30	VfB Stuttgart	-	Arminia Bielefeld	2:1 (0:1)	
	14:30	1. FC Köln	-	Eintracht Frankfurt	5:0 (3:0)	
	14:30	1. FC Kaiserslautern	-	Bor. Mönchengladbach	3:2 (1:1)	
	14:30	MSV Duisburg	-	Bayern München	0:1 (0:0)	
	14:30	VfL Bochum	-	Borussia Dortmund	0:2 (0:2)	
	14:30	Karlsruher SC	-	SV Bayer 04 Leverkusen	1:1 (1:1)	
1		Bayern München	11	10	0	1	29:12	17	20:2
2		Hamburger SV	11	8	2	1	29:14	15	18:4
3		1. FC Kaiserslautern	11	7	2	2	23:12	11	16:6
4		Borussia Dortmund	11	6	2	3	26:19	7	14:8
5		Eintracht Frankfurt	11	7	0	4	22:20	2	14:8
6		VfB Stuttgart	11	5	2	4	25:20	5	12:10
7		SV Bayer 04 Leverkusen	11	4	3	4	21:16	5	11:11
8		1. FC Köln	11	4	3	4	25:23	2	11:11
9		MSV Duisburg	11	3	4	4	16:15	1	10:12
10		VfL Bochum	11	2	6	3	13:14	-1	10:12
11		Bor. Mönchengladbach	11	4	2	5	17:23	-6	10:12
12		Karlsruher SC	11	3	4	4	12:20	-8	10:12
13		Fortuna Düsseldorf	11	4	1	6	21:26	-5	9:13
14		1. FC Nürnberg	11	3	2	6	19:22	-3	8:14
15		TSV 1860 München	11	3	2	6	18:23	-5	8:14
16		Bayer 05 Uerdingen	11	1	4	6	15:23	-8	6:16
17		FC Schalke 04	11	2	2	7	18:36	-18	6:16
18		Arminia Bielefeld	11	1	3	7	15:26	-11	5:17
